k,o_k,d_k,w_k,q_k,e_k,l_k
5269,19,3,2,12.7,523,840
5270,3,9,5,23.9,386,840
5271,18,9,4,8.3,800,1080
5272,6,4,7,16.7,459,840
5273,3,16,9,12.9,984,1260
5274,15,4,2,18.5,754,1080
5275,2,15,3,20.9,583,840
5276,11,13,7,22.9,501,840
5277,2,1,2,25.3,811,1080
5278,9,8,1,13.2,410,840
5279,12,8,8,18.8,955,1260
5280,10,19,1,9.2,364,840
5281,2,8,2,23.9,603,1080
5282,17,9,10,8.7,779,1080
5283,8,18,1,20.5,405,840
5284,8,3,5,10.2,606,1080
5285,18,12,1,11.2,952,1260
5286,7,3,6,24.8,699,1080
5287,20,15,1,2.2,722,1080
5288,4,17,10,6.7,875,1260
5289,3,18,9,3.3,849,1260
5290,16,9,5,14.2,585,840
5291,5,2,7,22.4,401,840
5292,10,13,8,4.6,711,1080
5293,4,18,10,10.5,398,840
5294,13,17,5,25.7,427,840
5295,11,8,7,11.2,1001,1260
5296,3,11,1,3.8,916,1260
5297,8,11,5,21.7,547,840
5298,1,14,3,9.1,785,1080
5299,14,6,1,24,806,1080
5300,13,10,7,16.7,867,1260
5301,3,6,1,10.2,857,1260
5302,7,15,3,15.5,426,840
5303,8,9,10,11.7,773,1080
5304,7,9,5,23.3,943,1260
5305,17,14,5,2.5,919,1260
5306,16,1,9,15.4,469,840
5307,2,9,5,20.6,941,1260
5308,8,7,10,1.4,903,1260
5309,18,9,1,14.3,775,1080
5310,10,9,8,15.7,946,1260
5311,20,18,8,2,843,1260
5312,10,6,4,22.5,467,840
5313,3,12,10,2.1,468,840
5314,20,14,5,5.5,657,1080
5315,11,19,8,9.6,634,1080
5316,9,5,1,19.2,892,1260
5317,15,1,5,23.9,977,1260
5318,15,11,7,13.5,432,840
5319,16,3,2,11.9,874,1260
5320,15,3,4,8.9,865,1260
5321,12,19,6,26,698,1080
5322,11,18,1,9.8,434,840
5323,10,9,2,17.1,473,840
5324,7,9,9,21.8,664,1080
5325,16,15,1,4,842,1260
5326,8,6,8,3.2,413,840
5327,13,7,4,18.9,377,840
5328,12,14,1,3.8,1032,1260
5329,8,20,2,8.1,776,1080
5330,8,14,2,13.4,606,1080
5331,11,10,5,25.7,848,1260
5332,2,7,9,3.6,803,1080
5333,1,20,9,3.4,388,840
5334,16,8,7,5.1,949,1260
5335,18,13,6,3.5,1017,1260
5336,7,9,6,11.6,373,840
5337,7,8,8,25.2,417,840
5338,13,10,10,16.8,546,840
5339,10,1,5,22.9,685,1080
5340,12,8,10,14.1,870,1260
5341,7,2,5,17,682,1080
5342,12,3,7,23.5,513,840
5343,2,9,10,6.5,877,1260
5344,14,17,5,18.9,629,1080
5345,17,14,8,11.3,971,1260
5346,14,7,2,23,433,840
5347,20,15,8,4.9,646,1080
5348,12,3,8,3.4,396,840
5349,6,10,2,19.6,991,1260
5350,3,8,4,14.7,537,840
5351,8,4,3,4.4,361,840
5352,12,10,9,16.5,499,840
5353,15,2,7,19,423,840
5354,8,10,2,3.1,403,840
5355,18,9,2,22.2,532,840
5356,15,6,2,23.9,942,1260
5357,6,9,2,2,368,840
5358,15,2,6,11.4,466,840
5359,20,12,3,8.8,791,1080
5360,4,8,10,24.8,823,1080
5361,19,11,4,13.3,732,1080
5362,17,5,8,12.1,808,1080
5363,12,1,2,16.7,1015,1260
5364,14,3,8,14.2,444,840
5365,13,8,5,3.8,948,1260
5366,6,18,4,23.1,723,1080
5367,2,3,3,9.2,441,840
5368,9,6,8,1.8,626,1080
5369,17,1,9,7.3,481,840
5370,16,11,2,12.1,403,840
5371,14,13,5,8.1,523,840
5372,2,13,8,14.3,362,840
5373,17,14,4,13.6,615,1080
5374,5,19,1,4.2,811,1080
5375,18,7,4,12.7,658,1080
5376,5,9,1,25,860,1260
5377,16,19,9,18.4,939,1260
5378,8,17,4,13.9,612,1080
5379,6,10,3,12.6,1074,1260
5380,12,9,1,23.9,848,1260
5381,5,7,3,7.3,519,840
5382,19,2,6,15.8,661,1080
5383,14,13,4,3.1,513,840
5384,8,16,3,3.1,1001,1260
5385,16,13,5,13.2,504,840
5386,3,9,3,3.8,500,840
5387,15,19,2,25.7,635,1080
5388,5,18,7,12.6,549,840
5389,14,11,10,21.5,590,840
5390,12,6,5,26,478,840
5391,19,12,3,17.2,618,1080
5392,14,6,1,14.4,920,1260
5393,5,19,7,15.9,865,1260
5394,16,3,10,12.1,879,1260
5395,20,1,8,20.4,444,840
5396,10,6,5,19.4,550,840
5397,13,5,1,19.6,731,1080
5398,4,10,9,7.5,718,1080
5399,10,11,4,25.9,800,1080
5400,17,5,6,9.8,1061,1260
5401,16,12,5,7.6,775,1080
5402,8,19,7,8.6,1005,1260
5403,15,1,2,6,612,1080
5404,8,4,1,15.9,642,1080
5405,5,12,1,3.3,631,1080
5406,20,7,3,18.9,424,840
5407,16,2,9,8.5,735,1080
5408,15,9,5,6.7,637,1080
5409,9,3,6,23.1,382,840
5410,4,7,10,16,706,1080
5411,20,11,1,9.6,816,1080
5412,14,20,7,22.8,464,840
5413,5,6,1,8.3,455,840
5414,5,2,4,5.6,955,1260
5415,4,18,8,8,1054,1260
5416,20,14,5,25.1,868,1260
5417,14,1,2,3.6,925,1260
5418,15,8,5,23.7,1063,1260
5419,14,18,8,6.8,1026,1260
5420,4,16,1,16.8,404,840
5421,12,15,3,14.5,984,1260
5422,5,8,2,12.2,895,1260
5423,3,2,9,11.6,677,1080
5424,13,4,10,14.4,485,840
5425,4,2,6,22.2,438,840
5426,6,8,10,6.9,921,1260
5427,14,15,7,18.2,730,1080
5428,19,16,5,5.2,496,840
5429,10,18,9,21.1,548,840
5430,20,11,7,22.6,583,840
5431,17,11,2,7.9,439,840
5432,20,3,5,16,854,1260
5433,15,16,3,10.8,803,1080
5434,18,3,7,20.1,698,1080
5435,16,2,3,9,487,840
5436,17,2,7,8.3,629,1080
5437,15,2,10,9,1014,1260
5438,15,16,4,7.3,391,840
5439,1,3,9,10.7,839,1080
5440,5,10,9,24,973,1260
5441,19,2,6,25,550,840
5442,9,5,1,13.6,935,1260
5443,1,7,3,7.1,517,840
5444,5,9,4,20,912,1260
5445,19,8,5,3.4,1032,1260
5446,18,5,1,13.8,1025,1260
5447,9,7,2,10.1,587,840
5448,4,15,3,14,480,840
5449,20,7,10,20.6,1002,1260
5450,10,18,2,18.4,708,1080
5451,9,5,1,24.7,754,1080
5452,5,3,4,4,764,1080
5453,6,2,1,14.7,952,1260
5454,18,3,5,18.4,893,1260
5455,16,11,2,21.5,724,1080
5456,4,15,3,21.9,579,840
5457,11,12,6,25.2,1004,1260
5458,1,13,9,11.2,1018,1260
5459,10,13,6,4.7,759,1080
5460,15,14,2,19.3,657,1080
5461,5,20,10,19.6,956,1260
5462,7,13,4,12.1,1012,1260
5463,18,19,10,14.8,981,1260
5464,16,3,9,3.3,589,840
5465,17,20,3,12.4,398,840
5466,2,1,8,10.4,602,1080
5467,9,3,6,19.4,978,1260
5468,13,6,8,4.5,517,840
5469,1,13,4,5.4,757,1080
5470,9,2,7,25.3,388,840
5471,11,9,2,10.5,437,840
5472,18,19,6,1.3,496,840
5473,2,17,4,24,514,840
5474,9,18,7,7.3,1044,1260
5475,13,16,4,11.1,839,1080
5476,4,6,4,24.1,791,1080
5477,14,10,4,10,935,1260
5478,15,4,4,24.2,915,1260
5479,20,4,9,16.5,609,1080
5480,6,7,7,23.7,966,1260
5481,17,9,2,21.1,880,1260
5482,18,5,8,15.6,807,1080
5483,15,13,10,14.7,583,840
5484,10,15,4,25.5,855,1260
5485,20,9,9,8.7,785,1080
5486,20,10,7,18.1,398,840
5487,3,1,8,18.3,550,840
5488,6,16,7,12.1,971,1260
5489,11,15,2,23.5,799,1080
5490,12,7,10,18.1,774,1080
5491,1,5,4,10.5,419,840
5492,4,16,3,2.4,544,840
5493,14,4,5,19.9,950,1260
5494,7,18,9,5.3,1056,1260
5495,10,5,8,8.4,740,1080
5496,9,10,6,11.4,467,840
5497,3,13,6,1.6,748,1080
5498,11,2,4,16.2,792,1080
5499,14,1,9,12.4,692,1080
5500,18,13,8,8.3,773,1080
5501,7,9,10,19.6,624,1080
5502,16,20,6,16.6,695,1080
5503,11,12,1,1.5,577,840
5504,12,7,1,19.4,755,1080
5505,18,11,1,7.8,413,840
5506,13,16,4,10.5,947,1260
5507,6,18,3,21.5,918,1260
5508,20,1,10,10.3,967,1260
5509,10,20,3,22.5,499,840
5510,15,6,9,22.6,682,1080
5511,7,13,4,9.6,795,1080
5512,20,4,8,25.8,708,1080
5513,20,6,7,17.8,718,1080
5514,18,14,8,14.4,383,840
5515,2,7,8,6.4,765,1080
5516,2,15,8,16.4,624,1080
5517,8,12,1,5.6,621,1080
5518,8,3,8,5.7,795,1080
5519,20,19,9,16.5,423,840
5520,12,20,9,6.1,890,1260
5521,2,13,7,9.2,993,1260
5522,6,17,4,18.7,908,1260
5523,6,3,3,1.5,592,840
5524,3,16,1,13.8,688,1080
5525,20,12,6,17.4,719,1080
5526,11,9,6,4.6,690,1080
5527,16,5,6,22.4,724,1080
5528,3,2,4,16.8,367,840
5529,20,18,10,17.7,766,1080
5530,17,15,9,24.6,778,1080
5531,17,11,3,8.4,452,840
5532,18,5,7,15.1,585,840
5533,19,14,6,24.8,1056,1260
5534,11,9,6,11.7,670,1080
5535,16,15,7,5.6,973,1260
5536,6,14,6,18.6,530,840
5537,14,12,3,16.6,564,840
5538,13,12,7,7.1,746,1080
5539,12,2,6,5.3,1000,1260
5540,11,19,7,22.4,961,1260
5541,18,1,2,3.4,641,1080
5542,6,7,8,7.9,850,1260
5543,8,19,2,12.3,438,840
5544,1,17,3,20.6,977,1260
5545,2,9,2,22,645,1080
5546,15,13,8,1.8,397,840
5547,14,8,5,24.7,716,1080
5548,8,14,4,11.8,402,840
5549,9,8,4,5.7,546,840
5550,12,2,3,9.3,791,1080
5551,6,19,8,3.3,1001,1260
5552,11,7,4,21.9,739,1080
5553,5,11,1,21.3,903,1260
5554,5,3,3,7,472,840
5555,7,11,3,15.8,806,1080
5556,3,17,8,9.1,419,840
5557,16,20,1,21.9,518,840
5558,12,2,2,25,809,1080
5559,11,9,9,10.9,516,840
5560,12,14,10,24.5,389,840
5561,12,10,4,25.5,701,1080
5562,19,7,3,24,904,1260
5563,12,10,7,17.3,750,1080
5564,6,11,10,20.4,774,1080
5565,16,10,8,25.1,452,840
5566,10,5,10,19.2,517,840
5567,9,10,9,23.2,585,840
5568,10,13,10,17.9,390,840
5569,14,12,7,7.7,739,1080
5570,9,13,8,9.5,701,1080
5571,1,4,6,2.4,394,840
5572,12,19,8,21.5,827,1080
5573,10,17,2,24.1,1077,1260
5574,10,17,10,24.1,760,1080
5575,18,9,4,18.1,836,1080
5576,12,4,3,20.4,570,840
5577,2,20,2,7.6,785,1080
5578,4,14,4,25.5,943,1260
5579,15,4,8,25.7,440,840
5580,8,13,3,13,551,840
5581,3,9,5,20.2,995,1260
5582,10,7,8,23.9,705,1080
5583,11,7,10,24.2,607,1080
5584,8,17,3,13.1,639,1080
5585,11,19,8,25.2,889,1260
5586,3,2,5,19,821,1080
5587,13,5,10,23.4,889,1260
5588,8,16,9,19.6,480,840
5589,1,13,9,23.7,388,840
5590,7,11,6,6.2,660,1080
5591,19,11,7,7.2,635,1080
5592,13,3,1,8.4,1000,1260
5593,6,18,8,1.4,562,840
5594,18,11,5,18.8,410,840
5595,8,3,2,16.4,383,840
5596,12,14,10,21.3,661,1080
5597,10,4,2,19.9,1077,1260
5598,4,1,8,19.2,574,840
5599,15,12,4,3.6,497,840
5600,11,16,9,13.1,966,1260
5601,20,3,2,8.6,606,1080
5602,3,13,2,17,611,1080
5603,6,16,1,5,456,840
5604,14,7,3,20.4,791,1080
5605,1,9,6,14.1,437,840
5606,1,11,2,12.4,958,1260
5607,16,4,9,22.2,909,1260
5608,17,9,9,25.5,433,840
5609,4,1,5,19.1,376,840
5610,17,11,8,11.1,729,1080
5611,8,15,4,3.3,727,1080
5612,6,1,9,6.2,733,1080
5613,2,3,5,14.2,815,1080
5614,7,4,9,4.2,472,840
5615,9,20,4,20.5,896,1260
5616,20,2,7,14.2,536,840
5617,5,3,8,17,735,1080
5618,14,9,1,1.5,890,1260
5619,1,11,5,19.4,388,840
5620,12,7,10,18.4,509,840
5621,18,5,2,21.4,486,840
5622,5,1,9,19.2,780,1080
5623,11,13,9,8.7,476,840
5624,4,1,8,18.1,1001,1260
5625,19,2,4,17.5,888,1260
5626,19,7,8,25.3,724,1080
5627,19,12,1,10.6,1001,1260
5628,20,3,8,20,859,1260
5629,19,20,9,6.4,974,1260
5630,10,2,4,10.1,485,840
5631,20,19,3,20.5,402,840
5632,16,13,4,19.9,543,840
5633,12,10,5,7.4,787,1080
5634,1,16,1,25.5,811,1080
5635,8,17,9,20.8,511,840
5636,16,12,1,19.4,1021,1260
5637,11,1,5,18.4,530,840
5638,17,14,7,11.8,654,1080
5639,8,6,2,16.6,972,1260
5640,10,11,8,9.7,815,1080
5641,10,4,8,5.1,1052,1260
5642,16,14,3,12.4,706,1080
5643,16,12,6,18,1076,1260
5644,10,2,1,16.3,510,840
5645,18,3,3,16.7,1079,1260
5646,13,17,3,4.5,889,1260
5647,16,4,7,9.7,505,840
5648,6,16,7,1.3,669,1080
5649,11,2,4,14.4,778,1080
5650,11,17,6,12.4,984,1260
5651,17,6,10,4.2,886,1260
5652,4,20,1,20.3,778,1080
5653,16,10,2,21.7,688,1080
5654,14,2,5,24.4,545,840
5655,1,9,9,21.6,979,1260
5656,4,14,2,5.8,507,840
5657,4,8,1,1.8,585,840
5658,8,17,5,20.5,497,840
5659,16,13,8,4.8,1004,1260
5660,15,16,3,2.4,591,840
5661,4,12,7,13.1,653,1080
5662,4,8,1,8,963,1260
5663,3,18,3,23.1,741,1080
5664,1,13,8,9.7,885,1260
5665,3,19,8,24.2,562,840
5666,19,4,6,14.5,664,1080
5667,11,15,6,6.9,825,1080
5668,19,14,6,23.5,377,840
5669,16,10,5,19.4,879,1260
5670,3,1,3,10.4,959,1260
5671,1,11,3,25.8,971,1260
5672,16,19,4,12.4,818,1080
5673,8,16,5,8.2,797,1080
5674,7,4,8,22.1,765,1080
5675,9,8,1,24.4,889,1260
5676,16,10,8,3.9,438,840
5677,1,6,3,17.2,605,1080
5678,16,19,3,14.7,433,840
5679,20,10,9,2.2,997,1260
5680,20,9,7,14.3,381,840
5681,12,17,3,5,766,1080
5682,14,17,4,5.7,473,840
5683,17,10,3,20.4,749,1080
5684,13,4,8,9.4,574,840
5685,17,2,9,17.2,654,1080
5686,19,5,6,14.8,543,840
5687,16,5,1,1.1,874,1260
5688,2,8,9,24.6,979,1260
5689,13,1,2,7.8,473,840
5690,4,9,8,13.1,997,1260
5691,4,7,2,14.7,731,1080
5692,3,2,6,17.2,886,1260
5693,13,4,3,3.1,670,1080
5694,17,16,10,23,509,840
5695,11,14,5,12.2,680,1080
5696,10,11,6,10.3,710,1080
5697,14,4,7,2.8,711,1080
5698,12,19,7,2.1,493,840
5699,15,1,4,15.2,620,1080
5700,11,10,6,24.2,438,840
5701,11,18,7,10.5,735,1080
5702,10,20,8,24,385,840
5703,9,20,7,8.6,615,1080
5704,6,7,6,7.8,631,1080
5705,5,15,2,5.8,1062,1260
5706,14,20,7,6.7,763,1080
5707,3,6,10,23.6,957,1260
5708,5,4,9,12,932,1260
5709,9,3,4,12.9,958,1260
5710,20,13,1,4.8,1040,1260
5711,7,10,2,23.1,491,840
5712,13,11,10,9.9,837,1080
5713,2,15,10,18,993,1260
5714,5,12,2,22.1,566,840
5715,10,16,7,2.6,746,1080
5716,2,9,10,19,466,840
5717,19,4,5,20.6,388,840
5718,6,18,2,18,521,840
5719,14,1,8,13.4,976,1260
5720,3,17,1,17.1,611,1080
5721,19,16,8,15.9,705,1080
5722,20,18,10,16.4,497,840
5723,3,2,9,19.8,520,840
5724,4,8,1,15.5,896,1260
5725,16,9,5,15.7,500,840
5726,16,6,3,2.8,833,1080
5727,7,19,8,1.7,708,1080
5728,2,3,3,14.2,903,1260
5729,18,14,5,17.2,708,1080
5730,6,5,7,20.6,834,1080
5731,11,16,4,2.5,807,1080
5732,9,3,6,25.6,485,840
5733,14,19,9,19.3,939,1260
5734,19,9,4,7.5,576,840
5735,7,17,9,17.6,677,1080
5736,12,8,6,24.2,362,840
5737,7,13,3,7.8,821,1080
5738,15,10,10,16.7,584,840
5739,17,8,2,19.3,632,1080
5740,19,9,5,1.2,458,840
5741,10,17,1,11.5,609,1080
5742,6,15,1,11.4,387,840
5743,20,7,10,1.5,690,1080
5744,1,2,5,21,791,1080
5745,6,9,10,25.9,659,1080
5746,14,9,4,7.9,1028,1260
5747,9,1,8,10.9,770,1080
5748,7,18,6,14,514,840
5749,6,3,3,14.9,848,1260
5750,3,7,9,17.5,1062,1260
5751,19,17,1,2.4,559,840
5752,12,16,5,15.1,398,840
5753,6,19,9,19.5,500,840
5754,7,2,10,11.1,499,840
5755,12,5,3,19.1,945,1260
5756,7,17,8,2.7,911,1260
5757,6,2,4,19.9,448,840
5758,19,8,5,18.5,375,840
5759,9,2,4,2.5,375,840
5760,14,7,4,8.7,1078,1260
5761,7,10,7,15.1,682,1080
5762,13,9,1,18.9,895,1260
5763,20,4,4,8.6,919,1260
5764,18,10,5,7.2,791,1080
5765,18,8,2,19.2,962,1260
5766,7,6,8,10.8,977,1260
5767,5,2,1,21.1,773,1080
5768,18,5,4,9.5,731,1080
5769,11,1,5,22.4,498,840
5770,19,3,1,24.1,525,840
5771,14,19,9,13.7,487,840
5772,9,1,9,2.4,373,840
5773,8,15,7,5.4,513,840
5774,12,18,8,13.6,703,1080
5775,14,6,4,22.7,923,1260
5776,1,11,3,3.1,835,1080
5777,17,1,6,25.8,881,1260
5778,7,19,10,9.7,854,1260
5779,13,17,3,23.1,912,1260
5780,7,5,2,23,655,1080
5781,3,16,10,14.7,801,1080
5782,20,12,3,13.7,985,1260
5783,13,3,3,20.6,575,840
5784,3,17,4,13.4,880,1260
5785,2,4,2,25.4,368,840
5786,12,7,8,8.7,524,840
5787,4,14,3,12,1023,1260
5788,3,1,4,10.3,639,1080
5789,2,18,8,21.9,894,1260
5790,9,10,9,19.4,771,1080
5791,8,6,7,4.1,738,1080
5792,13,8,5,24.7,625,1080
5793,18,9,2,25.7,449,840
5794,8,4,10,1.8,874,1260
5795,8,14,10,7.2,624,1080
5796,3,14,6,9.4,716,1080
5797,16,18,7,19.6,833,1080
5798,12,3,8,17.8,575,840
5799,6,9,7,23.9,440,840
5800,11,1,2,14.3,817,1080
5801,7,13,3,5.1,383,840
5802,9,6,9,5.3,942,1260
5803,10,11,4,5.7,932,1260
5804,16,18,8,13.7,664,1080
5805,17,18,5,20.6,1063,1260
5806,11,6,7,21.3,527,840
5807,13,5,4,5,378,840
5808,15,16,5,23,947,1260
5809,13,10,9,13.7,898,1260
5810,1,12,10,5,891,1260
5811,5,19,6,23.9,902,1260
5812,13,12,7,4.3,780,1080
5813,3,5,5,13.6,458,840
5814,10,11,4,17.2,1051,1260
5815,6,4,6,2.3,462,840
5816,18,9,1,18.1,736,1080
5817,5,1,2,17.8,620,1080
5818,13,4,3,22.6,663,1080
5819,15,10,5,17.4,721,1080
5820,6,5,4,22.1,928,1260
5821,5,10,1,14,968,1260
5822,9,18,6,12,501,840
5823,13,10,1,2.6,929,1260
5824,16,19,6,25.3,817,1080
5825,8,5,4,23.6,544,840
5826,14,16,6,16.6,609,1080
5827,7,5,2,23.4,1004,1260
5828,10,15,5,4,861,1260
5829,13,14,7,9.7,382,840
5830,16,13,6,23.9,694,1080
5831,5,16,3,21.7,802,1080
5832,15,10,8,14.2,799,1080
5833,11,16,8,14.2,654,1080
5834,3,9,3,11,931,1260
5835,20,11,10,18.5,508,840
5836,10,9,6,5.8,743,1080
5837,5,14,2,9.2,697,1080
5838,17,10,3,1.8,534,840
5839,19,20,9,12.6,1074,1260
5840,7,2,9,25.8,548,840
5841,7,9,2,7,681,1080
5842,20,9,10,12.7,689,1080
5843,4,7,7,11.7,1001,1260
5844,18,1,6,3.3,954,1260
5845,16,15,2,13.3,906,1260
5846,14,7,10,17.2,914,1260
5847,17,12,5,5.2,958,1260
5848,10,7,2,16.4,614,1080
5849,17,5,1,7.6,738,1080
5850,12,17,9,10.7,902,1260
5851,7,13,2,2.3,782,1080
5852,15,3,2,6.3,569,840
5853,6,16,9,20.9,830,1080
5854,9,4,9,7.7,1059,1260
5855,2,6,9,22.1,1039,1260
5856,19,11,6,14.5,523,840
5857,19,14,1,3.9,672,1080
5858,14,4,4,20.6,490,840
5859,11,18,10,3.2,789,1080
5860,13,15,3,13.1,951,1260
5861,1,6,6,13,587,840
5862,20,8,9,17.5,428,840
5863,5,17,2,18.3,987,1260
5864,2,18,7,8.9,771,1080
5865,3,15,2,22.3,937,1260
5866,5,10,7,13.8,730,1080
5867,10,13,1,21.9,520,840
5868,16,11,2,8.8,971,1260
5869,14,8,10,5.3,424,840
5870,3,13,6,15.6,706,1080
5871,20,4,4,16.2,669,1080
5872,15,11,7,13.2,975,1260
5873,1,11,9,8,675,1080
5874,5,16,9,23.3,408,840
5875,11,20,5,5.7,557,840
5876,6,10,4,9.5,827,1080
5877,20,1,3,11.9,481,840
5878,1,5,8,13.2,731,1080
5879,1,5,4,17,763,1080
5880,11,12,4,19,983,1260
5881,16,17,6,9.3,744,1080
5882,7,12,10,5.2,850,1260
5883,9,16,3,4.8,807,1080
5884,3,4,8,8.9,786,1080
5885,11,3,7,10.5,487,840
5886,3,15,6,5,853,1260
5887,1,16,5,25.6,389,840
5888,2,8,8,5.2,764,1080
5889,19,8,3,9.9,687,1080
5890,16,18,9,1.3,918,1260
5891,2,7,4,10.3,837,1080
5892,13,12,2,17.6,796,1080
5893,3,13,7,11.6,782,1080
5894,5,13,10,6.7,937,1260
5895,6,1,4,10.6,1057,1260
5896,5,20,8,21.5,467,840
5897,17,4,7,1.6,456,840
5898,3,1,7,1.1,455,840
5899,18,16,4,16.7,757,1080
5900,1,3,4,13.9,1036,1260
5901,17,5,8,21.5,722,1080
5902,9,16,6,22.6,562,840
5903,2,12,10,22.7,1041,1260
5904,10,12,6,6.1,992,1260
5905,20,6,5,13.8,783,1080
5906,18,4,2,15.2,792,1080
5907,1,20,1,4.2,1042,1260
5908,14,10,2,22.5,543,840
5909,9,18,10,21.5,996,1260
5910,12,14,2,2.4,959,1260
5911,15,19,9,21.9,436,840
5912,20,9,5,7.1,845,1260
5913,17,6,8,11.6,937,1260
5914,14,1,3,8.3,720,1080
5915,11,1,6,19.6,895,1260
5916,1,2,7,18.8,387,840
5917,16,14,9,8.6,428,840
5918,4,16,7,5.1,1026,1260
5919,6,3,2,17.3,599,840
5920,5,2,7,21.9,707,1080
5921,2,7,9,13.9,624,1080
5922,14,13,5,15.2,411,840
5923,19,11,5,21.9,667,1080
5924,18,11,4,18.4,702,1080
5925,8,6,1,23.1,373,840
5926,5,11,3,15.4,910,1260
5927,10,7,7,13.9,994,1260
5928,14,11,7,13.9,767,1080
5929,13,9,1,10.8,799,1080
5930,12,20,2,20,449,840
5931,6,3,4,16.7,1058,1260
5932,16,17,5,3.5,1079,1260
5933,4,9,6,25.2,1066,1260
5934,5,17,4,23.2,1007,1260
5935,11,8,1,21.3,941,1260
5936,17,15,2,8.4,629,1080
5937,2,15,8,23.1,883,1260
5938,9,6,2,4.6,748,1080
5939,17,18,6,25.7,682,1080
5940,13,17,9,24.6,456,840
5941,14,7,5,1.5,877,1260
5942,12,6,5,7.6,488,840
5943,10,4,2,4,515,840
5944,19,5,5,23.6,486,840
5945,9,15,2,13,984,1260
5946,7,9,7,24.9,682,1080
5947,8,3,7,5.4,1072,1260
5948,5,14,5,3,533,840
5949,14,15,10,20,388,840
5950,11,6,7,7.7,1025,1260
5951,3,2,3,12.7,999,1260
5952,13,5,5,23.9,1012,1260
5953,4,11,6,23.2,480,840
5954,7,18,4,1.8,898,1260
5955,14,17,8,4.5,599,840
5956,8,20,10,5.1,719,1080
5957,7,4,4,11.4,911,1260
5958,17,5,8,22.3,886,1260
5959,7,4,5,22.6,563,840
5960,13,15,10,4.9,503,840
5961,7,19,9,25.3,462,840
5962,7,5,1,11.1,672,1080
5963,3,18,2,21.9,827,1080
5964,20,7,10,5.4,896,1260
5965,20,6,9,22.8,635,1080
5966,4,8,6,5.4,1035,1260
5967,12,8,2,23.1,491,840
5968,11,14,10,6.4,704,1080
5969,6,15,2,19,471,840
5970,3,1,7,8.4,370,840
5971,1,12,10,12.7,507,840
5972,12,2,4,4.8,799,1080
5973,12,13,7,23,867,1260
5974,7,2,5,2.6,363,840
5975,12,9,9,23.1,919,1260
5976,2,13,1,14.9,1016,1260
5977,5,19,10,23.7,1010,1260
5978,4,18,4,25.8,531,840
5979,9,19,2,12.3,488,840
5980,3,7,2,15.7,623,1080
5981,5,13,2,6.5,775,1080
5982,2,16,9,13,495,840
5983,8,18,1,4.1,564,840
5984,9,4,3,10.6,693,1080
5985,6,5,9,21.3,426,840
5986,14,12,8,16.6,1037,1260
5987,1,10,10,23.4,694,1080
5988,18,13,10,18.8,672,1080
5989,12,2,1,22.4,720,1080
5990,16,5,8,8.6,851,1260
5991,9,3,4,13.1,729,1080
5992,19,10,1,25.1,389,840
5993,20,13,5,2.9,677,1080
5994,5,7,1,14.3,613,1080
5995,3,17,1,6.9,458,840
5996,9,7,6,24.9,597,840
5997,12,6,1,24.6,902,1260
5998,9,2,6,4.2,1002,1260
5999,6,19,8,4.8,984,1260
6000,11,6,3,4,670,1080
6001,1,12,5,2.7,985,1260
6002,4,13,9,13.6,947,1260
6003,18,16,5,15.7,591,840
6004,7,16,8,15.8,985,1260
6005,16,20,5,15.4,993,1260
6006,14,13,5,6.7,921,1260
6007,14,17,1,11.5,1038,1260
6008,13,4,1,2.9,785,1080
6009,7,4,1,13.6,574,840
6010,2,6,5,7.8,1028,1260
6011,2,17,10,18.4,463,840
6012,20,10,6,16.1,416,840
6013,6,19,6,3.3,462,840
6014,5,14,7,7.9,1075,1260
6015,11,1,10,8.8,670,1080
6016,1,7,7,1.4,627,1080
6017,14,9,5,18.6,501,840
6018,19,5,3,18.8,514,840
6019,19,11,4,4.5,437,840
6020,9,6,8,12.8,994,1260
6021,19,9,9,16.1,577,840
6022,1,8,3,23.8,902,1260
6023,8,2,4,10.2,543,840
6024,13,4,4,7.5,931,1260
6025,6,4,5,20.3,566,840
6026,11,10,3,6.2,921,1260
6027,19,9,7,2.8,518,840
6028,17,2,5,4.1,831,1080
6029,7,8,7,3.8,550,840
6030,2,1,1,18.8,581,840
6031,11,20,1,18.3,390,840
6032,9,1,10,25.5,805,1080
6033,5,8,2,25.8,679,1080
6034,20,7,3,5.1,686,1080
6035,7,16,9,16.5,489,840
6036,12,9,7,22,789,1080
6037,5,1,2,11.1,982,1260
6038,15,20,4,8.5,382,840
6039,19,10,10,22.9,660,1080
6040,17,5,6,5.5,394,840
6041,16,5,7,21.8,386,840
6042,8,4,10,14.3,917,1260
6043,9,5,10,13.9,867,1260
6044,17,4,5,20.4,991,1260
6045,16,15,4,3,930,1260
6046,20,17,5,16.2,569,840
6047,6,9,9,21,865,1260
6048,13,15,1,23.4,634,1080
6049,15,18,2,13.2,775,1080
6050,20,16,8,2.6,990,1260
6051,20,4,9,7.7,825,1080
6052,1,8,2,16,456,840
6053,5,18,4,4,1006,1260
6054,12,13,2,13.7,1066,1260
6055,12,4,9,19.1,899,1260
6056,4,6,9,15,570,840
6057,8,17,7,16.6,994,1260
6058,15,17,7,4.7,1001,1260
6059,4,16,6,11.2,995,1260
6060,14,15,6,1.3,964,1260
6061,11,9,5,8.7,591,840
6062,8,10,4,12.6,401,840
6063,15,7,4,16.4,945,1260
