k,o_k,d_k,w_k,q_k,e_k,l_k
5489,16,13,2,23.5,799,1080
5490,16,24,10,18.1,774,1080
5491,16,13,4,10.5,419,840
5492,23,12,3,2.4,544,840
5493,18,4,5,19.9,950,1260
5494,18,13,9,5.3,1056,1260
5495,11,6,8,8.4,740,1080
5496,17,7,6,11.4,467,840
5497,2,23,6,1.6,748,1080
5498,16,15,4,16.2,792,1080
5499,21,22,9,12.4,692,1080
5500,11,15,8,8.3,773,1080
5501,14,2,10,19.6,624,1080
5502,5,4,6,16.6,695,1080
5503,16,2,1,1.5,577,840
5504,2,20,1,19.4,755,1080
5505,14,7,1,7.8,413,840
5506,23,18,4,10.5,947,1260
5507,25,7,3,21.5,918,1260
5508,15,4,10,10.3,967,1260
5509,13,12,3,22.5,499,840
5510,18,12,9,22.6,682,1080
5511,11,10,4,9.6,795,1080
5512,12,5,8,25.8,708,1080
5513,24,16,7,17.8,718,1080
5514,2,10,8,14.4,383,840
5515,3,9,8,6.4,765,1080
5516,12,15,8,16.4,624,1080
5517,25,1,1,5.6,621,1080
5518,4,2,8,5.7,795,1080
5519,11,5,9,16.5,423,840
5520,17,12,9,6.1,890,1260
5521,19,21,7,9.2,993,1260
5522,9,24,4,18.7,908,1260
5523,15,9,3,1.5,592,840
5524,7,9,1,13.8,688,1080
5525,6,25,6,17.4,719,1080
5526,17,9,6,4.6,690,1080
5527,8,12,6,22.4,724,1080
5528,17,6,4,16.8,367,840
5529,16,2,10,17.7,766,1080
5530,8,16,9,24.6,778,1080
5531,5,15,3,8.4,452,840
5532,21,7,7,15.1,585,840
5533,22,25,6,24.8,1056,1260
5534,19,11,6,11.7,670,1080
5535,18,7,7,5.6,973,1260
5536,6,3,6,18.6,530,840
5537,11,7,3,16.6,564,840
5538,12,24,7,7.1,746,1080
5539,15,2,6,5.3,1000,1260
5540,8,21,7,22.4,961,1260
5541,1,7,2,3.4,641,1080
5542,21,7,8,7.9,850,1260
5543,21,10,2,12.3,438,840
5544,6,14,3,20.6,977,1260
5545,16,15,2,22,645,1080
5546,12,23,8,1.8,397,840
5547,9,18,5,24.7,716,1080
5548,17,10,4,11.8,402,840
5549,10,13,4,5.7,546,840
5550,21,19,3,9.3,791,1080
5551,3,18,8,3.3,1001,1260
5552,10,23,4,21.9,739,1080
5553,22,16,1,21.3,903,1260
5554,9,25,3,7,472,840
5555,17,12,3,15.8,806,1080
5556,13,25,8,9.1,419,840
5557,22,19,1,21.9,518,840
5558,7,6,2,25,809,1080
5559,19,24,9,10.9,516,840
5560,11,12,10,24.5,389,840
5561,10,15,4,25.5,701,1080
5562,16,13,3,24,904,1260
5563,9,22,7,17.3,750,1080
5564,2,11,10,20.4,774,1080
5565,24,15,8,25.1,452,840
5566,15,12,10,19.2,517,840
5567,25,10,9,23.2,585,840
5568,24,17,10,17.9,390,840
5569,6,3,7,7.7,739,1080
5570,23,20,8,9.5,701,1080
5571,4,9,6,2.4,394,840
5572,18,5,8,21.5,827,1080
5573,18,12,2,24.1,1077,1260
5574,2,5,10,24.1,760,1080
5575,7,8,4,18.1,836,1080
5576,18,25,3,20.4,570,840
5577,3,16,2,7.6,785,1080
5578,9,12,4,25.5,943,1260
5579,15,19,8,25.7,440,840
5580,12,3,3,13,551,840
5581,3,6,5,20.2,995,1260
5582,11,13,8,23.9,705,1080
5583,5,14,10,24.2,607,1080
5584,9,16,3,13.1,639,1080
5585,3,6,8,25.2,889,1260
5586,18,19,5,19,821,1080
5587,8,7,10,23.4,889,1260
5588,13,22,9,19.6,480,840
5589,21,5,9,23.7,388,840
5590,6,1,6,6.2,660,1080
5591,4,12,7,7.2,635,1080
5592,24,15,1,8.4,1000,1260
5593,12,14,8,1.4,562,840
5594,7,23,5,18.8,410,840
5595,17,10,2,16.4,383,840
5596,15,4,10,21.3,661,1080
5597,10,22,2,19.9,1077,1260
5598,17,25,8,19.2,574,840
5599,19,14,4,3.6,497,840
5600,23,25,9,13.1,966,1260
5601,25,4,2,8.6,606,1080
5602,3,12,2,17,611,1080
5603,24,23,1,5,456,840
5604,3,25,3,20.4,791,1080
5605,12,19,6,14.1,437,840
5606,23,21,2,12.4,958,1260
5607,15,3,9,22.2,909,1260
5608,4,11,9,25.5,433,840
5609,8,3,5,19.1,376,840
5610,9,14,8,11.1,729,1080
5611,1,15,4,3.3,727,1080
5612,6,3,9,6.2,733,1080
5613,19,20,5,14.2,815,1080
5614,22,15,9,4.2,472,840
5615,4,2,4,20.5,896,1260
5616,8,4,7,14.2,536,840
5617,3,22,8,17,735,1080
5618,19,3,1,1.5,890,1260
5619,19,17,5,19.4,388,840
5620,24,17,10,18.4,509,840
5621,2,20,2,21.4,486,840
5622,5,15,9,19.2,780,1080
5623,1,7,9,8.7,476,840
5624,7,15,8,18.1,1001,1260
5625,20,22,4,17.5,888,1260
5626,13,2,8,25.3,724,1080
5627,25,24,1,10.6,1001,1260
5628,20,11,8,20,859,1260
5629,12,15,9,6.4,974,1260
5630,14,25,4,10.1,485,840
5631,23,25,3,20.5,402,840
5632,6,17,4,19.9,543,840
5633,14,23,5,7.4,787,1080
5634,3,13,1,25.5,811,1080
5635,10,8,9,20.8,511,840
5636,20,24,1,19.4,1021,1260
5637,24,1,5,18.4,530,840
5638,9,19,7,11.8,654,1080
5639,8,4,2,16.6,972,1260
5640,22,20,8,9.7,815,1080
5641,11,2,8,5.1,1052,1260
5642,6,16,3,12.4,706,1080
5643,18,2,6,18,1076,1260
5644,12,20,1,16.3,510,840
5645,6,18,3,16.7,1079,1260
5646,17,8,3,4.5,889,1260
5647,11,6,7,9.7,505,840
5648,2,1,7,1.3,669,1080
5649,12,6,4,14.4,778,1080
5650,6,15,6,12.4,984,1260
5651,4,9,10,4.2,886,1260
5652,22,10,1,20.3,778,1080
5653,11,19,2,21.7,688,1080
5654,7,15,5,24.4,545,840
5655,14,16,9,21.6,979,1260
5656,14,11,2,5.8,507,840
5657,18,9,1,1.8,585,840
5658,11,6,5,20.5,497,840
5659,23,20,8,4.8,1004,1260
5660,24,14,3,2.4,591,840
5661,15,9,7,13.1,653,1080
5662,24,4,1,8,963,1260
5663,8,1,3,23.1,741,1080
5664,22,17,8,9.7,885,1260
5665,4,16,8,24.2,562,840
5666,17,22,6,14.5,664,1080
5667,14,20,6,6.9,825,1080
5668,24,18,6,23.5,377,840
5669,17,3,5,19.4,879,1260
5670,7,9,3,10.4,959,1260
5671,12,15,3,25.8,971,1260
5672,8,11,4,12.4,818,1080
5673,22,11,5,8.2,797,1080
5674,6,23,8,22.1,765,1080
5675,21,18,1,24.4,889,1260
5676,9,18,8,3.9,438,840
5677,23,6,3,17.2,605,1080
5678,16,1,3,14.7,433,840
5679,3,2,9,2.2,997,1260
5680,14,15,7,14.3,381,840
5681,20,15,3,5,766,1080
5682,25,9,4,5.7,473,840
5683,18,25,3,20.4,749,1080
5684,18,3,8,9.4,574,840
5685,13,7,9,17.2,654,1080
5686,16,15,6,14.8,543,840
5687,25,3,1,1.1,874,1260
5688,12,14,9,24.6,979,1260
5689,10,18,2,7.8,473,840
5690,13,4,8,13.1,997,1260
5691,9,3,2,14.7,731,1080
5692,23,3,6,17.2,886,1260
5693,13,25,3,3.1,670,1080
5694,16,14,10,23,509,840
5695,23,10,5,12.2,680,1080
5696,22,9,6,10.3,710,1080
5697,20,23,7,2.8,711,1080
5698,25,14,7,2.1,493,840
5699,12,18,4,15.2,620,1080
5700,19,9,6,24.2,438,840
5701,24,9,7,10.5,735,1080
5702,2,7,8,24,385,840
5703,21,12,7,8.6,615,1080
5704,10,14,6,7.8,631,1080
5705,18,1,2,5.8,1062,1260
5706,17,2,7,6.7,763,1080
5707,9,16,10,23.6,957,1260
5708,8,21,9,12,932,1260
5709,18,19,4,12.9,958,1260
5710,20,17,1,4.8,1040,1260
5711,15,17,2,23.1,491,840
5712,14,2,10,9.9,837,1080
5713,1,8,10,18,993,1260
5714,20,25,2,22.1,566,840
5715,9,11,7,2.6,746,1080
5716,3,12,10,19,466,840
5717,17,22,5,20.6,388,840
5718,22,8,2,18,521,840
5719,19,23,8,13.4,976,1260
5720,12,14,1,17.1,611,1080
5721,3,22,8,15.9,705,1080
5722,16,23,10,16.4,497,840
5723,23,11,9,19.8,520,840
5724,18,25,1,15.5,896,1260
5725,11,10,5,15.7,500,840
5726,11,18,3,2.8,833,1080
5727,14,9,8,1.7,708,1080
5728,17,11,3,14.2,903,1260
5729,23,12,5,17.2,708,1080
5730,25,24,7,20.6,834,1080
5731,12,19,4,2.5,807,1080
5732,2,12,6,25.6,485,840
5733,19,16,9,19.3,939,1260
5734,5,25,4,7.5,576,840
5735,7,25,9,17.6,677,1080
5736,24,18,6,24.2,362,840
5737,12,2,3,7.8,821,1080
5738,3,11,10,16.7,584,840
5739,23,1,2,19.3,632,1080
5740,7,4,5,1.2,458,840
5741,5,13,1,11.5,609,1080
5742,1,16,1,11.4,387,840
5743,14,9,10,1.5,690,1080
5744,13,5,5,21,791,1080
5745,18,16,10,25.9,659,1080
5746,8,14,4,7.9,1028,1260
5747,21,11,8,10.9,770,1080
5748,20,12,6,14,514,840
5749,5,15,3,14.9,848,1260
5750,11,24,9,17.5,1062,1260
5751,14,24,1,2.4,559,840
5752,25,14,5,15.1,398,840
5753,13,14,9,19.5,500,840
5754,21,9,10,11.1,499,840
5755,7,23,3,19.1,945,1260
5756,15,8,8,2.7,911,1260
5757,9,4,4,19.9,448,840
5758,16,17,5,18.5,375,840
5759,3,17,4,2.5,375,840
5760,4,19,4,8.7,1078,1260
5761,10,14,7,15.1,682,1080
5762,8,11,1,18.9,895,1260
5763,15,2,4,8.6,919,1260
5764,12,19,5,7.2,791,1080
5765,14,9,2,19.2,962,1260
5766,18,25,8,10.8,977,1260
5767,6,22,1,21.1,773,1080
5768,20,5,4,9.5,731,1080
5769,4,23,5,22.4,498,840
5770,10,3,1,24.1,525,840
5771,15,4,9,13.7,487,840
5772,18,22,9,2.4,373,840
5773,23,2,7,5.4,513,840
5774,7,18,8,13.6,703,1080
5775,15,1,4,22.7,923,1260
5776,4,8,3,3.1,835,1080
5777,20,4,6,25.8,881,1260
5778,10,22,10,9.7,854,1260
5779,1,9,3,23.1,912,1260
5780,14,23,2,23,655,1080
5781,19,13,10,14.7,801,1080
5782,19,15,3,13.7,985,1260
5783,13,11,3,20.6,575,840
5784,23,18,4,13.4,880,1260
5785,4,13,2,25.4,368,840
5786,5,17,8,8.7,524,840
5787,8,11,3,12,1023,1260
5788,8,12,4,10.3,639,1080
5789,9,12,8,21.9,894,1260
5790,21,6,9,19.4,771,1080
5791,19,13,7,4.1,738,1080
5792,20,9,5,24.7,625,1080
5793,11,8,2,25.7,449,840
5794,17,15,10,1.8,874,1260
5795,16,17,10,7.2,624,1080
5796,8,22,6,9.4,716,1080
5797,25,21,7,19.6,833,1080
5798,10,13,8,17.8,575,840
5799,3,13,7,23.9,440,840
5800,13,25,2,14.3,817,1080
5801,10,11,3,5.1,383,840
5802,19,5,9,5.3,942,1260
5803,24,15,4,5.7,932,1260
5804,3,25,8,13.7,664,1080
5805,3,13,5,20.6,1063,1260
5806,7,1,7,21.3,527,840
5807,25,4,4,5,378,840
5808,23,15,5,23,947,1260
5809,6,20,9,13.7,898,1260
5810,19,24,10,5,891,1260
5811,10,19,6,23.9,902,1260
5812,24,8,7,4.3,780,1080
5813,21,20,5,13.6,458,840
5814,8,25,4,17.2,1051,1260
5815,17,23,6,2.3,462,840
5816,20,8,1,18.1,736,1080
5817,14,22,2,17.8,620,1080
5818,21,5,3,22.6,663,1080
5819,18,14,5,17.4,721,1080
5820,22,20,4,22.1,928,1260
5821,2,11,1,14,968,1260
5822,11,16,6,12,501,840
5823,14,21,1,2.6,929,1260
5824,17,13,6,25.3,817,1080
5825,10,14,4,23.6,544,840
5826,1,8,6,16.6,609,1080
5827,23,18,2,23.4,1004,1260
5828,18,19,5,4,861,1260
5829,10,24,7,9.7,382,840
5830,9,11,6,23.9,694,1080
5831,21,16,3,21.7,802,1080
5832,16,21,8,14.2,799,1080
5833,15,16,8,14.2,654,1080
5834,21,11,3,11,931,1260
5835,7,13,10,18.5,508,840
5836,25,2,6,5.8,743,1080
5837,25,12,2,9.2,697,1080
5838,20,19,3,1.8,534,840
5839,17,24,9,12.6,1074,1260
5840,3,6,9,25.8,548,840
5841,7,16,2,7,681,1080
5842,7,15,10,12.7,689,1080
5843,3,16,7,11.7,1001,1260
5844,15,14,6,3.3,954,1260
5845,24,22,2,13.3,906,1260
5846,9,25,10,17.2,914,1260
5847,16,14,5,5.2,958,1260
5848,13,11,2,16.4,614,1080
5849,5,22,1,7.6,738,1080
5850,3,4,9,10.7,902,1260
5851,10,23,2,2.3,782,1080
5852,13,9,2,6.3,569,840
5853,10,16,9,20.9,830,1080
5854,21,20,9,7.7,1059,1260
5855,9,8,9,22.1,1039,1260
5856,22,19,6,14.5,523,840
5857,2,10,1,3.9,672,1080
5858,12,13,4,20.6,490,840
5859,14,5,10,3.2,789,1080
5860,24,23,3,13.1,951,1260
5861,4,3,6,13,587,840
5862,22,16,9,17.5,428,840
5863,25,18,2,18.3,987,1260
5864,8,10,7,8.9,771,1080
5865,14,25,2,22.3,937,1260
5866,25,2,7,13.8,730,1080
5867,24,11,1,21.9,520,840
5868,4,10,2,8.8,971,1260
5869,13,10,10,5.3,424,840
5870,9,7,6,15.6,706,1080
5871,12,13,4,16.2,669,1080
5872,1,4,7,13.2,975,1260
5873,22,3,9,8,675,1080
5874,19,21,9,23.3,408,840
5875,15,12,5,5.7,557,840
5876,23,10,4,9.5,827,1080
5877,8,15,3,11.9,481,840
5878,11,10,8,13.2,731,1080
5879,25,6,4,17,763,1080
5880,1,10,4,19,983,1260
5881,2,12,6,9.3,744,1080
5882,23,6,10,5.2,850,1260
5883,2,24,3,4.8,807,1080
5884,4,2,8,8.9,786,1080
5885,8,7,7,10.5,487,840
5886,6,22,6,5,853,1260
5887,21,17,5,25.6,389,840
5888,12,18,8,5.2,764,1080
5889,14,12,3,9.9,687,1080
5890,14,2,9,1.3,918,1260
5891,23,18,4,10.3,837,1080
5892,20,19,2,17.6,796,1080
5893,6,3,7,11.6,782,1080
5894,17,23,10,6.7,937,1260
5895,11,15,4,10.6,1057,1260
5896,14,25,8,21.5,467,840
5897,10,14,7,1.6,456,840
5898,9,2,7,1.1,455,840
5899,13,2,4,16.7,757,1080
5900,1,20,4,13.9,1036,1260
5901,8,19,8,21.5,722,1080
5902,1,21,6,22.6,562,840
5903,13,18,10,22.7,1041,1260
5904,16,25,6,6.1,992,1260
5905,7,1,5,13.8,783,1080
5906,16,3,2,15.2,792,1080
5907,14,25,1,4.2,1042,1260
5908,1,10,2,22.5,543,840
5909,1,4,10,21.5,996,1260
5910,3,5,2,2.4,959,1260
5911,21,17,9,21.9,436,840
5912,10,2,5,7.1,845,1260
5913,15,6,8,11.6,937,1260
5914,18,16,3,8.3,720,1080
5915,16,25,6,19.6,895,1260
5916,3,25,7,18.8,387,840
5917,6,24,9,8.6,428,840
5918,7,4,7,5.1,1026,1260
5919,18,1,2,17.3,599,840
5920,16,1,7,21.9,707,1080
5921,16,2,9,13.9,624,1080
5922,19,21,5,15.2,411,840
5923,21,12,5,21.9,667,1080
5924,8,2,4,18.4,702,1080
5925,8,7,1,23.1,373,840
5926,6,9,3,15.4,910,1260
5927,19,18,7,13.9,994,1260
5928,1,10,7,13.9,767,1080
5929,22,17,1,10.8,799,1080
5930,12,3,2,20,449,840
5931,6,3,4,16.7,1058,1260
5932,7,11,5,3.5,1079,1260
5933,20,2,6,25.2,1066,1260
5934,12,10,4,23.2,1007,1260
5935,5,10,1,21.3,941,1260
5936,5,21,2,8.4,629,1080
5937,22,23,8,23.1,883,1260
5938,9,14,2,4.6,748,1080
5939,25,15,6,25.7,682,1080
5940,10,16,9,24.6,456,840
5941,12,2,5,1.5,877,1260
5942,21,20,5,7.6,488,840
5943,20,24,2,4,515,840
5944,1,9,5,23.6,486,840
5945,8,11,2,13,984,1260
5946,8,17,7,24.9,682,1080
5947,23,12,7,5.4,1072,1260
5948,20,22,5,3,533,840
5949,19,7,10,20,388,840
5950,19,6,7,7.7,1025,1260
5951,11,12,3,12.7,999,1260
5952,11,16,5,23.9,1012,1260
5953,2,24,6,23.2,480,840
5954,13,6,4,1.8,898,1260
5955,2,3,8,4.5,599,840
5956,1,6,10,5.1,719,1080
5957,18,11,4,11.4,911,1260
5958,19,15,8,22.3,886,1260
5959,4,21,5,22.6,563,840
5960,22,25,10,4.9,503,840
5961,15,7,9,25.3,462,840
5962,21,6,1,11.1,672,1080
5963,15,2,2,21.9,827,1080
5964,16,25,10,5.4,896,1260
5965,19,22,9,22.8,635,1080
5966,18,14,6,5.4,1035,1260
5967,21,15,2,23.1,491,840
5968,3,4,10,6.4,704,1080
5969,17,5,2,19,471,840
5970,25,8,7,8.4,370,840
5971,14,15,10,12.7,507,840
5972,3,24,4,4.8,799,1080
5973,7,21,7,23,867,1260
5974,8,24,5,2.6,363,840
5975,12,24,9,23.1,919,1260
5976,6,13,1,14.9,1016,1260
5977,25,9,10,23.7,1010,1260
5978,22,25,4,25.8,531,840
5979,25,21,2,12.3,488,840
5980,7,9,2,15.7,623,1080
5981,18,1,2,6.5,775,1080
5982,10,15,9,13,495,840
5983,16,13,1,4.1,564,840
5984,19,13,3,10.6,693,1080
5985,10,24,9,21.3,426,840
5986,9,7,8,16.6,1037,1260
5987,11,8,10,23.4,694,1080
5988,15,1,10,18.8,672,1080
5989,12,10,1,22.4,720,1080
5990,19,9,8,8.6,851,1260
5991,11,24,4,13.1,729,1080
5992,1,5,1,25.1,389,840
5993,16,11,5,2.9,677,1080
5994,8,15,1,14.3,613,1080
5995,13,6,1,6.9,458,840
5996,9,23,6,24.9,597,840
5997,15,19,1,24.6,902,1260
5998,8,16,6,4.2,1002,1260
5999,1,6,8,4.8,984,1260
6000,11,25,3,4,670,1080
6001,12,18,5,2.7,985,1260
6002,7,6,9,13.6,947,1260
6003,22,8,5,15.7,591,840
6004,8,16,8,15.8,985,1260
6005,1,2,5,15.4,993,1260
6006,23,3,5,6.7,921,1260
6007,12,25,1,11.5,1038,1260
6008,12,18,1,2.9,785,1080
6009,19,5,1,13.6,574,840
6010,2,23,5,7.8,1028,1260
6011,4,5,10,18.4,463,840
6012,21,16,6,16.1,416,840
6013,24,22,6,3.3,462,840
6014,3,9,7,7.9,1075,1260
6015,13,6,10,8.8,670,1080
6016,14,20,7,1.4,627,1080
6017,14,20,5,18.6,501,840
6018,3,17,3,18.8,514,840
6019,3,22,4,4.5,437,840
6020,16,4,8,12.8,994,1260
6021,19,10,9,16.1,577,840
6022,12,21,3,23.8,902,1260
6023,6,7,4,10.2,543,840
6024,10,17,4,7.5,931,1260
6025,21,14,5,20.3,566,840
6026,13,6,3,6.2,921,1260
6027,25,17,7,2.8,518,840
6028,20,17,5,4.1,831,1080
6029,21,6,7,3.8,550,840
6030,24,15,1,18.8,581,840
6031,1,25,1,18.3,390,840
6032,14,5,10,25.5,805,1080
6033,13,22,2,25.8,679,1080
6034,8,13,3,5.1,686,1080
6035,9,8,9,16.5,489,840
6036,14,17,7,22,789,1080
6037,12,10,2,11.1,982,1260
6038,14,5,4,8.5,382,840
6039,24,23,10,22.9,660,1080
6040,14,8,6,5.5,394,840
6041,24,20,7,21.8,386,840
6042,16,12,10,14.3,917,1260
6043,11,25,10,13.9,867,1260
6044,1,21,5,20.4,991,1260
6045,7,3,4,3,930,1260
6046,25,12,5,16.2,569,840
6047,18,19,9,21,865,1260
6048,11,9,1,23.4,634,1080
6049,10,17,2,13.2,775,1080
6050,23,7,8,2.6,990,1260
6051,11,24,9,7.7,825,1080
6052,3,18,2,16,456,840
6053,15,6,4,4,1006,1260
6054,1,8,2,13.7,1066,1260
6055,4,12,9,19.1,899,1260
6056,7,11,9,15,570,840
6057,24,17,7,16.6,994,1260
6058,22,23,7,4.7,1001,1260
6059,10,13,6,11.2,995,1260
6060,8,9,6,1.3,964,1260
6061,18,20,5,8.7,591,840
6062,7,14,4,12.6,401,840
6063,13,12,4,16.4,945,1260
6064,1,13,1,10.5,558,840
6065,22,25,5,16.7,852,1260
6066,4,18,7,11.8,581,840
6067,12,20,4,22.9,1014,1260
6068,25,5,4,11.5,759,1080
6069,5,15,6,11.4,1009,1260
6070,6,24,8,4,933,1260
6071,10,4,5,25.9,988,1260
6072,20,16,1,4.9,1044,1260
6073,14,21,5,11.2,846,1260
6074,3,21,4,2.6,766,1080
6075,5,14,6,18.3,614,1080
6076,21,24,10,12.3,1001,1260
6077,13,12,7,11.8,392,840
6078,6,8,7,14.6,1045,1260
6079,21,22,9,15.4,1068,1260
6080,1,23,7,18.1,884,1260
6081,24,12,4,18.3,668,1080
6082,14,2,7,20.1,573,840
6083,20,10,6,14.9,1047,1260
6084,4,15,6,20.6,937,1260
6085,24,6,1,19,635,1080
6086,20,8,6,3.4,818,1080
6087,8,3,7,15,484,840
6088,12,7,2,5,958,1260
6089,11,10,3,25.9,720,1080
6090,6,17,7,14.1,551,840
6091,7,10,1,3.4,478,840
6092,23,7,8,6.3,624,1080
6093,14,2,9,23.3,519,840
6094,5,20,5,15.2,523,840
6095,14,4,10,8.9,845,1260
6096,5,2,1,22,844,1260
6097,7,23,1,5.3,628,1080
6098,13,9,3,6.8,380,840
6099,2,14,5,23.7,778,1080
6100,1,24,3,3,1047,1260
6101,7,19,5,2,1067,1260
6102,20,10,4,1.5,776,1080
6103,7,16,10,14.2,842,1260
6104,13,5,10,14.5,1071,1260
6105,6,17,4,1.7,373,840
6106,4,16,3,11.7,585,840
6107,6,20,9,4.6,816,1080
6108,4,23,3,10.7,1014,1260
6109,9,21,4,14.8,816,1080
6110,16,18,6,12.8,622,1080
6111,9,5,1,20.7,475,840
6112,15,12,6,14.3,994,1260
6113,19,9,3,23.6,940,1260
6114,1,19,6,14.5,722,1080
6115,2,6,1,20.5,616,1080
6116,11,10,5,23.9,764,1080
6117,7,4,3,18.3,914,1260
6118,18,25,3,11.4,812,1080
6119,24,14,3,5.8,672,1080
6120,1,5,6,12.5,446,840
6121,21,15,9,11.5,970,1260
6122,4,7,6,5.1,696,1080
6123,17,22,1,16.9,1050,1260
6124,15,12,9,8.9,417,840
6125,9,2,8,5.7,801,1080
6126,25,2,9,11.7,500,840
6127,5,17,7,20,588,840
6128,22,10,10,21.4,792,1080
6129,4,18,2,17.6,634,1080
6130,16,24,2,4.6,891,1260
6131,4,5,5,1.2,913,1260
6132,11,17,9,17.2,577,840
6133,13,3,9,11,996,1260
6134,4,7,2,25.3,1059,1260
6135,20,17,10,13.4,567,840
6136,1,8,7,1.8,871,1260
6137,9,5,8,18.8,1056,1260
6138,1,21,3,3.8,735,1080
6139,4,12,6,22.3,1038,1260
6140,17,3,5,8.2,883,1260
6141,18,16,3,15.4,770,1080
6142,5,13,4,13,986,1260
6143,23,25,8,3,563,840
6144,21,9,7,23.4,845,1260
6145,21,25,1,6.1,455,840
6146,5,13,3,15.2,1064,1260
6147,4,10,5,20.7,782,1080
6148,13,4,4,15.1,368,840
6149,10,9,4,17.3,991,1260
6150,9,13,2,20.6,602,1080
6151,24,9,3,22,734,1080
6152,21,20,5,20.9,711,1080
6153,3,10,1,23.8,620,1080
6154,8,12,7,2.9,611,1080
6155,15,10,3,21.2,713,1080
6156,10,25,4,17.2,925,1260
6157,3,24,4,5.4,1061,1260
6158,6,11,7,8.1,454,840
6159,13,8,4,8,429,840
6160,21,11,1,18.8,983,1260
6161,16,7,4,4.8,800,1080
6162,14,19,9,14.7,606,1080
6163,2,20,9,23.5,923,1260
6164,5,20,10,23.1,741,1080
6165,12,24,2,10,895,1260
6166,13,8,5,20.8,570,840
6167,10,22,7,25.4,991,1260
6168,18,17,8,25.3,713,1080
6169,19,8,9,19.9,461,840
6170,16,23,4,11.5,493,840
6171,11,10,9,24.8,435,840
6172,16,8,3,10.2,662,1080
6173,12,10,8,7.5,461,840
6174,9,14,1,6.4,398,840
6175,4,10,8,20.8,852,1260
6176,7,5,1,13.9,604,1080
6177,25,17,9,9,860,1260
6178,3,21,1,25.6,1016,1260
6179,22,15,3,9.5,992,1260
6180,8,10,8,17.8,992,1260
6181,18,13,9,6.9,381,840
6182,1,24,4,24.9,428,840
6183,1,5,7,12.9,718,1080
6184,25,5,1,12.6,382,840
6185,19,14,9,10.7,379,840
6186,11,8,5,7.4,690,1080
6187,8,18,6,15.4,917,1260
6188,19,24,9,25.5,593,840
6189,12,6,10,19.5,447,840
6190,14,10,1,18.8,519,840
6191,16,25,1,14.7,886,1260
6192,14,8,4,6.6,668,1080
6193,4,12,7,11.9,376,840
6194,22,24,2,13.7,977,1260
6195,15,22,10,17.6,930,1260
6196,2,1,3,1.4,753,1080
6197,23,12,9,20.3,1021,1260
6198,1,9,2,21.3,826,1080
6199,2,18,1,1.6,865,1260
6200,25,7,5,4.6,378,840
6201,14,9,1,17.5,953,1260
6202,5,8,6,8.5,874,1260
6203,22,20,10,10.5,1011,1260
6204,15,21,4,16,776,1080
6205,25,3,4,4.2,762,1080
6206,13,21,5,4.5,912,1260
6207,14,16,6,14.2,617,1080
6208,19,11,2,15.7,385,840
6209,3,1,6,7.1,1019,1260
6210,11,7,8,23,995,1260
6211,19,13,1,21.5,493,840
6212,8,11,4,13.4,972,1260
6213,6,3,9,19.8,1010,1260
6214,13,21,8,2,765,1080
6215,21,24,5,11.8,1065,1260
6216,20,3,7,25.4,443,840
6217,8,7,10,4.6,1065,1260
6218,21,4,2,16.4,642,1080
6219,16,12,8,18.5,366,840
6220,23,22,4,17.3,390,840
6221,6,11,4,7.6,595,840
6222,1,21,4,21.1,970,1260
6223,18,24,1,6.1,989,1260
6224,14,6,4,22.3,634,1080
6225,21,20,4,12.8,977,1260
6226,4,19,9,25.7,1060,1260
6227,18,14,1,25.4,788,1080
6228,21,12,3,17,463,840
6229,13,7,9,19,901,1260
6230,25,13,9,24.3,447,840
6231,11,18,3,15,888,1260
6232,16,1,10,3.3,990,1260
6233,18,22,4,4.4,1039,1260
6234,4,9,10,24.6,386,840
6235,18,1,4,21.2,559,840
6236,13,9,4,11.2,1028,1260
6237,19,18,6,8.7,787,1080
6238,4,12,4,10.6,1014,1260
6239,12,14,3,18.2,1000,1260
6240,23,21,5,4.1,814,1080
6241,17,18,10,11,702,1080
6242,17,10,10,11.3,521,840
6243,12,8,2,2.8,596,840
6244,3,8,7,4.8,865,1260
6245,13,9,4,9.3,691,1080
6246,7,19,6,2,1002,1260
6247,6,13,4,6.6,470,840
6248,10,11,8,24.8,894,1260
6249,7,4,5,15.9,449,840
6250,15,13,3,23.6,439,840
6251,24,1,5,15.9,451,840
6252,13,12,9,22.1,375,840
6253,9,24,10,17.4,397,840
6254,5,6,9,1.3,818,1080
6255,10,6,2,19.9,586,840
6256,8,11,2,12.5,895,1260
6257,23,8,7,21.8,1023,1260
6258,15,24,9,14.4,1031,1260
6259,21,24,10,23.3,925,1260
6260,11,10,8,18.4,928,1260
6261,20,21,5,2.1,709,1080
6262,6,15,8,11.4,875,1260
6263,1,14,1,23.9,902,1260
6264,3,14,9,20.9,468,840
6265,15,17,10,25.1,539,840
6266,19,2,9,5.5,670,1080
6267,9,11,9,20,617,1080
6268,15,24,9,13.8,690,1080
6269,14,15,5,17.3,1073,1260
6270,17,4,7,10.3,365,840
6271,18,13,9,18.4,642,1080
6272,22,13,2,19.4,465,840
6273,2,10,6,2.5,599,840
6274,16,18,1,18.1,530,840
6275,8,14,5,15.7,435,840
6276,9,2,7,14.7,427,840
6277,12,11,2,14.6,820,1080
6278,19,11,3,21.6,616,1080
6279,23,15,1,6.7,623,1080
6280,24,2,10,7.4,426,840
6281,19,3,7,12.1,832,1080
6282,20,4,4,13.5,1024,1260
