k,o_k,d_k,w_k,q_k,e_k,l_k
4760,5,6,8,5.27,841,1260
4761,2,3,8,36.83,386,840
4762,6,2,10,30.37,763,1080
4763,1,4,5,13.08,1002,1260
4764,10,6,3,28.33,888,1260
4765,5,10,8,24.78,1080,1260
4766,9,4,6,9.97,1006,1260
4767,9,3,10,24.26,836,1080
4768,9,4,2,28.04,1003,1260
4769,3,8,1,34.6,911,1260
4770,2,6,7,10.43,970,1260
4771,6,1,10,34.47,1000,1260
4772,5,1,3,7.44,366,840
4773,8,6,8,10.18,758,1080
4774,10,9,3,26.82,437,840
4775,6,4,4,31.58,985,1260
4776,3,4,7,34.03,761,1080
4777,10,8,3,11.12,394,840
4778,3,10,5,5.22,972,1260
4779,10,4,7,22.08,742,1080
4780,8,5,2,34.32,914,1260
4781,8,6,10,4.98,687,1080
4782,7,8,4,17.67,849,1260
4783,8,3,2,17.76,800,1080
4784,2,1,10,34.33,465,840
4785,6,7,1,36.98,795,1080
4786,1,4,8,29.3,392,840
4787,10,2,7,27.98,979,1260
4788,2,7,3,33.46,370,840
4789,9,8,8,35.42,960,1260
4790,7,9,9,35.38,1026,1260
4791,4,10,4,33.29,800,1080
4792,4,10,10,30.47,741,1080
4793,10,5,10,37.67,756,1080
4794,6,10,6,7.08,836,1080
4795,9,8,7,19.07,826,1080
4796,5,1,2,17.45,849,1260
4797,10,8,8,18.4,876,1260
4798,6,2,1,15.82,881,1260
4799,10,4,1,36.82,382,840
4800,1,5,9,25.06,676,1080
4801,3,5,3,4.9,936,1260
4802,2,7,1,36.73,913,1260
4803,10,7,9,29.93,662,1080
4804,10,5,3,24.55,525,840
4805,3,10,7,28.48,805,1080
4806,6,2,2,13.34,566,840
4807,6,4,2,9.31,932,1260
4808,3,2,3,34.83,464,840
4809,5,3,1,35.85,467,840
4810,3,5,8,36.38,912,1260
4811,7,8,8,5.55,1062,1260
4812,7,6,8,20.36,784,1080
4813,1,4,2,10.12,969,1260
4814,8,6,1,9.28,990,1260
4815,9,6,5,21.26,828,1080
4816,2,5,7,21.01,717,1080
4817,7,3,6,24.58,412,840
4818,7,8,4,14.78,1047,1260
4819,1,8,9,16.01,859,1260
4820,9,7,1,25.8,797,1080
4821,9,8,5,28.72,447,840
4822,1,6,4,29.81,620,1080
4823,4,3,9,36.09,466,840
4824,5,3,4,8.53,658,1080
4825,10,5,2,20.96,490,840
4826,3,5,6,32.04,584,840
4827,3,9,9,18.56,735,1080
4828,6,10,5,27.73,454,840
4829,6,3,3,8.77,541,840
4830,3,9,5,8.53,1000,1260
4831,4,9,8,29.84,364,840
4832,1,8,3,19.72,661,1080
4833,10,7,4,16.72,444,840
4834,3,5,1,30.22,1044,1260
4835,8,10,8,21.42,1018,1260
4836,3,4,4,22.83,590,840
4837,2,8,8,5.57,601,1080
4838,10,6,4,14.51,561,840
4839,8,6,10,36.43,664,1080
4840,6,5,8,29.64,790,1080
4841,3,7,7,10.78,976,1260
4842,9,5,8,23.3,491,840
4843,10,2,7,21.86,576,840
4844,3,6,4,35.59,440,840
4845,3,7,7,33.08,979,1260
4846,9,2,9,25.92,779,1080
4847,5,7,7,24.77,746,1080
4848,2,5,2,29.56,878,1260
4849,6,4,6,19.32,748,1080
4850,5,6,5,4.25,1066,1260
4851,3,1,3,19.46,1067,1260
4852,2,1,4,31.69,644,1080
4853,4,3,8,28.75,797,1080
4854,4,7,5,16.99,924,1260
4855,5,9,6,21.59,628,1080
4856,2,9,7,4.23,917,1260
4857,6,8,2,10.2,434,840
4858,3,1,6,8.6,717,1080
4859,9,3,1,4.15,550,840
4860,7,5,5,7.04,944,1260
4861,7,10,3,18.22,1059,1260
4862,8,6,8,12.56,485,840
4863,8,3,2,30.12,465,840
4864,1,7,7,19.16,465,840
4865,5,7,3,30.62,1071,1260
4866,3,5,9,16.31,804,1080
4867,8,10,5,35.02,405,840
4868,10,8,1,14.35,561,840
4869,8,4,2,26.99,875,1260
4870,2,1,3,8.74,472,840
4871,4,5,5,31.35,992,1260
4872,2,1,2,28.05,495,840
4873,9,7,7,29.9,949,1260
4874,6,5,10,24.97,522,840
4875,1,8,1,15.03,534,840
4876,4,3,6,19.09,839,1080
4877,8,9,5,4.35,1049,1260
4878,7,8,2,11.31,367,840
4879,9,5,8,17.52,446,840
4880,5,1,6,7.68,726,1080
4881,3,5,5,12.06,595,840
4882,5,2,6,35.43,392,840
4883,6,10,5,17.16,1017,1260
4884,5,4,10,14.75,428,840
4885,9,5,5,16.65,1047,1260
4886,7,1,5,12.56,698,1080
4887,4,2,8,8.74,590,840
4888,6,3,2,34.54,666,1080
4889,9,1,2,21.42,990,1260
4890,5,2,1,30.31,560,840
4891,6,2,8,28.91,877,1260
4892,5,4,4,15.91,446,840
4893,4,2,4,25.23,605,1080
4894,6,8,1,27.6,447,840
4895,5,8,3,36.66,418,840
4896,3,4,5,27.5,1047,1260
4897,7,3,8,35.81,740,1080
4898,2,9,7,11.42,1078,1260
4899,1,10,2,7.18,842,1260
4900,2,10,1,12.73,618,1080
4901,3,7,9,14.74,651,1080
4902,9,7,9,7.05,769,1080
4903,9,3,8,12.98,962,1260
4904,2,8,8,30.72,975,1260
4905,1,3,7,34.23,495,840
4906,7,6,6,22.28,772,1080
4907,4,1,3,29.78,928,1260
4908,5,4,9,32.58,758,1080
4909,9,10,6,17.76,604,1080
4910,4,1,9,32.05,592,840
4911,1,10,4,15.91,638,1080
4912,3,5,4,18.02,863,1260
4913,5,7,2,15.52,474,840
4914,8,7,4,4.16,694,1080
4915,5,8,8,9.16,905,1260
4916,7,4,1,25.41,1067,1260
4917,7,5,4,5.87,472,840
4918,4,2,8,37.76,630,1080
4919,8,2,5,32.28,638,1080
4920,7,2,6,23.91,723,1080
4921,10,2,7,18.07,525,840
4922,3,1,10,36.85,428,840
4923,8,9,7,8.31,694,1080
4924,9,2,5,34.67,680,1080
4925,6,10,7,27.13,884,1260
4926,3,2,9,6.56,411,840
4927,8,7,10,5.29,719,1080
4928,9,4,7,28.85,791,1080
4929,10,9,2,35.31,759,1080
4930,1,8,7,13.67,456,840
4931,6,10,10,33.21,360,840
4932,2,1,10,9.25,497,840
4933,9,1,4,18.83,711,1080
4934,10,2,3,12.42,783,1080
4935,10,4,9,31.44,424,840
4936,7,9,10,24.5,834,1080
4937,5,8,4,4.24,650,1080
4938,1,7,9,34.53,685,1080
4939,2,1,10,30.55,487,840
4940,4,3,10,33.68,401,840
4941,10,8,5,10.48,617,1080
4942,8,1,7,26.99,991,1260
4943,1,5,9,33.26,681,1080
4944,3,7,7,25.53,365,840
4945,2,1,2,12.4,528,840
4946,5,1,5,6.05,367,840
4947,2,8,1,32.41,981,1260
4948,5,6,4,24.94,902,1260
4949,8,9,2,32.4,964,1260
4950,6,7,8,30.77,756,1080
4951,8,5,1,32.77,479,840
4952,10,2,9,8.41,513,840
4953,10,9,10,19.42,362,840
4954,2,10,6,20.59,487,840
4955,3,4,3,36.16,1080,1260
4956,8,3,1,8.68,438,840
4957,4,10,2,17.16,894,1260
4958,5,4,2,10.29,940,1260
4959,5,2,8,8.2,760,1080
4960,5,1,5,17.5,776,1080
4961,7,6,1,4.94,545,840
4962,9,5,3,11.03,986,1260
4963,5,4,2,4.69,970,1260
4964,5,10,7,31.9,697,1080
4965,2,3,5,4.53,779,1080
4966,1,4,8,27.05,934,1260
4967,5,3,8,5.54,632,1080
4968,9,4,6,18.17,871,1260
4969,9,4,6,35.83,425,840
4970,7,9,3,25.99,440,840
4971,3,10,1,27.42,719,1080
4972,6,3,4,5.79,738,1080
4973,2,4,7,7.39,481,840
4974,6,5,5,31.68,989,1260
4975,1,4,8,12.26,617,1080
4976,1,8,2,25.94,452,840
4977,6,8,5,13.25,371,840
4978,1,5,6,5.69,490,840
4979,10,1,7,29.34,973,1260
4980,3,8,5,28.41,520,840
4981,8,7,2,22.38,446,840
4982,5,8,3,11,1064,1260
4983,6,9,7,22.88,378,840
4984,10,3,5,12.38,509,840
4985,8,7,1,18.23,366,840
4986,4,8,6,33.45,1012,1260
4987,4,3,4,26.73,1043,1260
4988,2,8,9,4.2,398,840
4989,2,10,6,25.79,893,1260
4990,5,1,1,36.19,586,840
4991,9,7,1,34.97,858,1260
4992,6,7,1,21.78,1040,1260
4993,1,7,9,34.33,1046,1260
4994,8,5,10,14.58,802,1080
4995,9,2,7,35,433,840
4996,7,6,6,35.22,925,1260
4997,4,1,9,31.72,569,840
4998,5,3,4,15.98,497,840
4999,5,2,1,13.16,821,1080
5000,4,10,6,17.29,431,840
5001,8,4,7,20.65,833,1080
5002,10,7,5,17.55,529,840
5003,3,10,3,21.94,698,1080
5004,5,2,8,26.36,1003,1260
5005,6,10,8,12.3,446,840
5006,5,7,7,32.22,726,1080
5007,4,8,8,12.22,717,1080
5008,8,2,1,12.86,1062,1260
5009,1,3,1,21.7,480,840
5010,9,3,3,31.15,603,1080
5011,7,3,8,13.11,993,1260
5012,9,6,6,10.86,439,840
5013,4,8,6,26.62,1046,1260
5014,1,3,1,23.8,546,840
5015,1,3,8,36.11,484,840
5016,10,9,1,27.28,807,1080
5017,3,2,10,13.67,705,1080
5018,1,2,10,35,917,1260
5019,10,5,4,10.59,1027,1260
5020,8,6,4,6.93,752,1080
5021,10,2,4,36.36,379,840
5022,4,3,3,30.72,679,1080
5023,10,5,1,10.89,533,840
5024,6,2,4,18.15,413,840
5025,1,8,3,8.88,473,840
5026,10,8,9,20.69,602,1080
5027,1,7,10,32.71,560,840
5028,7,4,1,37.72,594,840
5029,2,9,8,8.49,746,1080
5030,9,5,10,8.02,1053,1260
5031,1,6,6,26.32,414,840
5032,3,9,10,25.27,988,1260
5033,4,2,3,18.07,1077,1260
5034,6,5,5,27.09,707,1080
5035,9,3,5,18.58,593,840
5036,2,9,9,8.66,608,1080
5037,2,10,4,7.2,588,840
5038,4,8,5,6.49,673,1080
5039,10,9,5,7.23,399,840
5040,7,9,4,17.93,412,840
5041,10,3,2,29.44,863,1260
5042,7,5,10,22.78,934,1260
5043,7,8,6,36.84,430,840
5044,10,8,8,5.56,586,840
5045,6,7,3,19.82,664,1080
5046,10,3,4,20.43,1018,1260
5047,2,1,8,13.89,434,840
5048,5,2,2,6.3,859,1260
5049,5,3,6,32.79,992,1260
5050,6,5,10,26.65,1027,1260
5051,6,1,2,21.27,673,1080
5052,9,2,8,33.1,499,840
5053,2,8,9,32.01,497,840
5054,7,1,10,24.83,1039,1260
5055,8,5,8,8.05,757,1080
5056,8,1,1,34.62,573,840
5057,4,9,9,22.79,650,1080
5058,3,5,8,22.61,447,840
5059,8,9,10,31.48,781,1080
5060,6,7,10,7.86,547,840
5061,10,4,8,12.75,415,840
5062,6,10,6,14.82,414,840
5063,4,9,1,6.84,782,1080
5064,1,3,8,4.05,429,840
5065,10,5,7,33.62,582,840
5066,3,4,8,21.72,765,1080
5067,4,9,10,17.24,923,1260
5068,1,8,3,20.62,393,840
5069,6,2,4,17.96,723,1080
5070,3,10,2,14.88,1044,1260
5071,6,5,4,17.84,918,1260
5072,6,10,2,34.88,882,1260
5073,6,7,8,23.51,489,840
5074,4,8,6,11.76,801,1080
5075,2,5,2,23.19,535,840
5076,3,9,6,4.24,717,1080
5077,8,7,8,17.99,985,1260
5078,9,2,2,15.04,396,840
5079,8,7,1,18.48,752,1080
5080,10,2,9,6.96,861,1260
5081,9,5,4,16.61,1023,1260
5082,2,9,8,35.97,985,1260
5083,5,2,1,19.24,532,840
5084,8,3,1,11.37,813,1080
5085,8,7,4,28.55,1007,1260
5086,1,8,2,9.09,772,1080
5087,8,5,6,36.88,920,1260
5088,3,2,4,30.46,767,1080
5089,1,10,9,10.62,366,840
5090,2,3,4,18.77,415,840
5091,9,3,9,34.63,894,1260
5092,4,3,2,36.22,467,840
5093,6,10,7,7.55,540,840
5094,8,5,10,13.07,536,840
5095,9,5,7,19.42,765,1080
5096,1,3,10,11.56,729,1080
5097,5,9,10,27.11,691,1080
5098,2,9,1,14.18,757,1080
5099,8,10,7,4.93,980,1260
5100,5,2,6,7.23,831,1080
5101,3,5,7,34.93,602,1080
5102,10,7,2,16.47,905,1260
5103,6,8,4,10.22,1035,1260
5104,10,4,10,27.78,647,1080
5105,8,1,8,17.07,832,1080
5106,7,5,9,11.2,794,1080
5107,2,3,4,10.45,579,840
5108,6,3,3,13.13,578,840
5109,3,9,4,6.58,588,840
5110,3,8,6,28.13,1068,1260
5111,2,3,9,6.64,963,1260
5112,10,5,3,30.63,1047,1260
5113,2,1,5,28.68,697,1080
5114,4,8,5,29.47,360,840
5115,4,10,6,8.56,925,1260
5116,5,9,9,17.42,472,840
5117,10,7,1,14.13,1014,1260
5118,8,7,2,22.5,796,1080
5119,2,10,5,28.13,1010,1260
5120,8,4,9,32.65,997,1260
5121,5,9,9,34.81,979,1260
5122,4,3,8,13.89,533,840
5123,1,4,10,8.11,582,840
5124,10,7,6,16.98,1049,1260
5125,7,5,4,20.69,949,1260
5126,5,8,2,15.37,589,840
5127,5,9,8,14.35,492,840
5128,4,5,10,5.73,370,840
5129,2,9,4,14.65,856,1260
5130,10,4,1,25.62,467,840
5131,5,10,10,36.36,566,840
5132,9,6,6,12.08,829,1080
5133,5,6,3,14.86,815,1080
5134,7,6,6,20.85,1018,1260
5135,10,1,10,13.39,475,840
5136,3,4,6,4.21,909,1260
5137,6,2,8,6.17,863,1260
5138,6,8,1,23.76,391,840
5139,4,3,4,9.29,959,1260
5140,5,10,2,11.99,1031,1260
5141,1,2,7,34.33,696,1080
5142,1,9,7,23.15,915,1260
5143,1,4,6,13.28,900,1260
5144,10,8,3,16.45,486,840
5145,8,1,7,34.63,785,1080
5146,7,6,5,6.12,808,1080
5147,6,5,10,29.12,764,1080
5148,4,6,7,12.31,556,840
5149,8,4,1,26.37,1059,1260
5150,7,1,5,12.79,933,1260
5151,8,5,7,31.56,1037,1260
5152,10,2,10,36.6,922,1260
5153,5,4,9,23.79,881,1260
5154,8,6,1,36.93,628,1080
5155,6,5,3,16.69,518,840
5156,1,8,9,25.96,515,840
5157,1,10,2,8.41,474,840
5158,3,9,2,8.84,373,840
5159,2,1,4,21.37,599,840
5160,4,2,1,35.65,491,840
5161,3,9,8,22.34,450,840
5162,5,2,4,20.04,453,840
5163,5,3,2,6.16,728,1080
5164,3,10,4,36.04,695,1080
5165,2,7,10,18.29,856,1260
5166,5,4,7,29.81,862,1260
5167,7,4,5,29.73,986,1260
5168,2,5,7,4.1,560,840
5169,10,7,2,28.06,898,1260
5170,10,5,8,35.06,1067,1260
5171,4,10,7,28.5,774,1080
5172,4,6,2,25.9,896,1260
5173,3,5,3,35.82,573,840
5174,10,4,2,32.41,878,1260
5175,9,6,5,32.64,911,1260
5176,8,9,3,12,506,840
5177,5,8,9,15.5,424,840
5178,2,1,3,25.43,761,1080
5179,4,5,9,11.98,698,1080
5180,4,2,5,24.36,516,840
5181,8,2,6,17.33,1027,1260
5182,4,5,2,12.4,573,840
5183,9,1,9,31.73,731,1080
5184,5,3,3,33.98,459,840
5185,1,3,8,30.28,571,840
5186,3,9,9,18.54,846,1260
5187,6,2,8,25.36,957,1260
5188,8,3,4,24.91,415,840
5189,8,1,7,32.5,611,1080
5190,6,5,8,18.79,1044,1260
5191,8,6,3,32.54,998,1260
5192,4,3,2,27.46,1032,1260
5193,3,2,4,18.56,775,1080
5194,2,1,7,27.92,646,1080
5195,7,4,4,19.33,649,1080
5196,5,4,4,23.86,1010,1260
5197,6,5,1,35.92,823,1080
5198,3,10,2,20.92,801,1080
5199,3,1,4,18.47,604,1080
5200,10,8,7,14.3,564,840
5201,1,7,10,9.81,824,1080
5202,4,10,1,28.13,799,1080
5203,9,5,3,23.97,760,1080
5204,9,2,2,6.51,620,1080
5205,7,5,9,31.03,775,1080
5206,2,8,5,6.91,501,840
5207,1,2,10,36.53,727,1080
5208,3,6,7,17.45,1023,1260
5209,2,8,4,31.15,940,1260
5210,9,4,9,35.73,399,840
5211,4,3,1,24.92,870,1260
5212,8,5,5,37.05,722,1080
5213,9,10,9,37.65,420,840
5214,8,10,6,14.1,858,1260
5215,9,7,8,7.44,793,1080
5216,1,5,5,32.17,795,1080
5217,3,1,9,34.97,955,1260
5218,2,1,1,10.54,978,1260
5219,8,2,3,29.88,379,840
5220,5,8,4,21.1,711,1080
5221,10,9,9,20.77,1058,1260
5222,1,6,5,28.66,631,1080
5223,10,9,5,7.42,974,1260
5224,3,2,9,9.62,702,1080
5225,4,2,7,37.71,660,1080
5226,2,8,9,17.34,1061,1260
5227,3,10,1,8.66,503,840
5228,3,5,6,35.32,642,1080
5229,6,5,1,26.99,856,1260
5230,8,10,3,32.41,951,1260
5231,6,4,10,24.57,822,1080
5232,6,4,8,4.74,418,840
5233,6,5,2,31.79,501,840
5234,5,1,8,16.22,730,1080
5235,1,2,6,4.99,705,1080
5236,3,10,4,6.22,873,1260
5237,6,7,7,17.2,490,840
5238,4,2,10,14.66,712,1080
5239,6,4,4,11.39,783,1080
5240,3,2,6,10.04,884,1260
5241,5,8,2,6.91,1046,1260
5242,1,2,8,34.4,728,1080
5243,6,1,10,19.63,417,840
5244,3,10,9,32.73,655,1080
5245,4,10,2,17.7,772,1080
5246,9,4,1,4.4,425,840
5247,6,9,7,13.25,1012,1260
5248,2,6,4,18.2,1016,1260
5249,5,4,5,13.23,524,840
5250,1,5,3,22.4,656,1080
5251,1,7,9,37.11,500,840
5252,2,6,8,10.67,841,1260
5253,3,6,2,9.54,832,1080
5254,9,4,10,34.14,791,1080
5255,9,3,1,24.62,932,1260
5256,5,2,1,28.12,749,1080
5257,3,10,1,36.06,840,1260
5258,9,4,10,34.68,569,840
5259,1,7,8,25.29,760,1080
5260,6,2,5,10.71,856,1260
5261,1,9,6,15.32,537,840
5262,7,2,6,17.84,560,840
5263,2,4,4,34.24,1011,1260
5264,7,4,10,10.58,961,1260
5265,8,4,4,10.78,819,1080
5266,1,9,6,37.69,373,840
5267,1,3,9,10.61,435,840
5268,3,10,1,24.68,895,1260
5269,7,3,2,24.25,523,840
5270,8,2,5,26.31,386,840
5271,6,7,4,12.55,800,1080
5272,6,1,7,20.64,459,840
5273,7,6,9,16.25,984,1260
5274,1,3,2,22.77,754,1080
5275,1,2,3,5.41,583,840
5276,3,1,7,15.34,501,840
5277,3,4,2,37.4,811,1080
5278,2,8,1,23.23,410,840
5279,3,1,8,8.32,955,1260
5280,10,9,1,18.38,364,840
5281,4,5,2,27.17,603,1080
5282,4,7,10,27.22,779,1080
5283,4,5,1,26.42,405,840
5284,3,10,5,9.9,606,1080
5285,4,3,1,29.4,952,1260
5286,5,1,6,6.58,699,1080
5287,9,10,1,27.04,722,1080
5288,7,2,10,29.13,875,1260
5289,5,2,9,33.36,849,1260
5290,8,1,5,20.21,585,840
5291,10,9,7,12.43,401,840
5292,9,5,8,7.14,711,1080
5293,9,8,10,23.55,398,840
5294,7,4,5,37.23,427,840
5295,9,6,7,4.33,1001,1260
5296,10,5,1,7.25,916,1260
5297,1,10,5,6.02,547,840
5298,3,9,3,20.32,785,1080
5299,1,8,1,8.74,806,1080
5300,9,8,7,16.78,867,1260
5301,6,2,1,20.41,857,1260
5302,1,5,3,23.42,426,840
5303,5,9,10,20.94,773,1080
5304,7,6,5,29.17,943,1260
5305,7,3,5,16.16,919,1260
5306,5,7,9,34.28,469,840
5307,10,4,5,31.13,941,1260
5308,8,9,10,25.39,903,1260
5309,1,9,1,6.21,775,1080
5310,7,6,8,20.75,946,1260
5311,7,9,8,35.58,843,1260
5312,6,9,4,23.9,467,840
5313,1,4,10,5.32,468,840
5314,3,4,5,24.15,657,1080
5315,10,8,8,12.21,634,1080
5316,9,4,1,13.87,892,1260
5317,5,1,5,24.2,977,1260
5318,3,9,7,21.68,432,840
5319,10,8,2,28.64,874,1260
5320,9,7,4,16.11,865,1260
5321,6,10,6,27.64,698,1080
5322,1,3,1,29.25,434,840
5323,2,10,2,21.78,473,840
5324,1,4,9,4.99,664,1080
5325,10,5,1,8.1,842,1260
5326,7,4,8,18.72,413,840
5327,5,9,4,9.78,377,840
5328,4,9,1,35.25,1032,1260
5329,5,6,2,24.84,776,1080
5330,7,8,2,26.6,606,1080
5331,4,5,5,25.7,848,1260
5332,9,2,9,29.64,803,1080
5333,3,7,9,25.61,388,840
5334,8,2,7,24.9,949,1260
5335,5,3,6,24.66,1017,1260
5336,8,4,6,10.75,373,840
5337,2,7,8,6.78,417,840
5338,9,4,10,4.12,546,840
5339,4,3,5,13.64,685,1080
5340,10,8,10,30.37,870,1260
5341,1,3,5,26.9,682,1080
5342,8,5,7,23.8,513,840
5343,9,4,10,34.01,877,1260
5344,9,5,5,14.32,629,1080
5345,2,4,8,6.67,971,1260
5346,5,7,2,22.23,433,840
5347,4,2,8,4.88,646,1080
5348,5,7,8,32.77,396,840
5349,5,10,2,5.97,991,1260
5350,9,8,4,4.85,537,840
5351,2,7,3,6.94,361,840
5352,6,2,9,8.32,499,840
5353,8,7,7,31.41,423,840
5354,7,8,2,8.25,403,840
5355,9,8,2,5.64,532,840
5356,10,5,2,15.12,942,1260
5357,7,6,2,36.66,368,840
5358,1,4,6,31.55,466,840
5359,8,6,3,36.94,791,1080
5360,1,10,10,28.13,823,1080
5361,5,8,4,15.56,732,1080
5362,8,3,8,20.3,808,1080
5363,4,8,2,15.96,1015,1260
5364,7,4,8,11.86,444,840
5365,6,3,5,30.26,948,1260
5366,9,7,4,8.18,723,1080
5367,10,6,3,17.55,441,840
5368,3,9,8,6.12,626,1080
5369,6,7,9,19.2,481,840
5370,7,3,2,4.29,403,840
5371,2,8,5,16.98,523,840
5372,1,3,8,4.1,362,840
5373,2,9,4,30.28,615,1080
5374,3,8,1,20.45,811,1080
5375,10,6,4,22.7,658,1080
5376,9,3,1,30.83,860,1260
5377,10,6,9,22.72,939,1260
5378,9,6,4,17.76,612,1080
5379,3,2,3,12.12,1074,1260
5380,3,6,1,36.78,848,1260
5381,9,8,3,35.03,519,840
5382,2,7,6,4.2,661,1080
5383,8,4,4,8.64,513,840
5384,6,2,3,9.38,1001,1260
5385,10,2,5,18.4,504,840
5386,7,8,3,37.15,500,840
5387,5,3,2,13.21,635,1080
5388,7,3,7,27.55,549,840
5389,5,3,10,22.41,590,840
5390,4,10,5,24.97,478,840
5391,7,3,3,32.08,618,1080
5392,8,3,1,14.57,920,1260
5393,1,3,7,17.17,865,1260
5394,6,3,10,22.89,879,1260
5395,7,1,8,18.07,444,840
5396,4,9,5,16.93,550,840
5397,9,2,1,30.62,731,1080
5398,2,1,9,33.65,718,1080
5399,9,4,4,15.86,800,1080
5400,1,7,6,5.9,1061,1260
5401,8,1,5,5.27,775,1080
5402,1,9,7,11.47,1005,1260
5403,1,10,2,18.25,612,1080
5404,3,1,1,34.72,642,1080
5405,3,6,1,12.79,631,1080
5406,9,1,3,14.06,424,840
5407,6,10,9,25.67,735,1080
5408,8,10,5,16.54,637,1080
5409,6,7,6,5.27,382,840
5410,9,3,10,12.3,706,1080
5411,10,9,1,35.59,816,1080
5412,8,10,7,4.94,464,840
5413,10,7,1,8.3,455,840
5414,6,2,4,36.93,955,1260
5415,5,10,8,18.86,1054,1260
5416,6,8,5,28.43,868,1260
5417,2,10,2,17.52,925,1260
5418,7,2,5,32.31,1063,1260
5419,9,10,8,20.26,1026,1260
5420,4,2,1,5.91,404,840
5421,4,9,3,7.23,984,1260
5422,8,3,2,21.1,895,1260
5423,10,7,9,23.13,677,1080
5424,9,10,10,17.96,485,840
5425,10,7,6,25.71,438,840
5426,6,8,10,12.88,921,1260
5427,10,6,7,9.93,730,1080
5428,6,4,5,13.7,496,840
5429,2,4,9,30.88,548,840
5430,7,10,7,11.13,583,840
5431,9,6,2,30.12,439,840
5432,10,2,5,9.15,854,1260
5433,6,5,3,25.32,803,1080
5434,1,3,7,27.7,698,1080
5435,10,8,3,22.69,487,840
5436,3,4,7,17.17,629,1080
5437,3,2,10,12.21,1014,1260
5438,6,7,4,32.3,391,840
5439,5,1,9,15.91,839,1080
5440,7,4,9,16.49,973,1260
5441,3,8,6,14.23,550,840
5442,10,8,1,18.45,935,1260
5443,3,1,3,16.8,517,840
5444,6,4,4,31.13,912,1260
5445,8,6,5,19.9,1032,1260
5446,6,9,1,32.45,1025,1260
5447,7,5,2,23.66,587,840
5448,5,8,3,25.4,480,840
5449,9,6,10,15.59,1002,1260
5450,6,3,2,14.43,708,1080
5451,5,1,1,10.46,754,1080
5452,9,8,4,8.26,764,1080
5453,5,4,1,29.77,952,1260
5454,5,9,5,14.78,893,1260
5455,2,6,2,10.32,724,1080
5456,6,3,3,17.9,579,840
5457,6,3,6,22.95,1004,1260
5458,1,10,9,23.62,1018,1260
5459,1,6,6,10.01,759,1080
5460,4,7,2,12.58,657,1080
5461,4,8,10,8.98,956,1260
5462,4,6,4,32.76,1012,1260
5463,2,3,10,21.93,981,1260
5464,2,7,9,26.65,589,840
5465,5,8,3,13,398,840
5466,3,10,8,16.32,602,1080
5467,4,5,6,12.85,978,1260
5468,9,1,8,5.65,517,840
5469,3,5,4,16.19,757,1080
5470,4,8,7,11.85,388,840
5471,8,9,2,28.6,437,840
5472,10,8,6,19.84,496,840
5473,10,1,4,33.22,514,840
5474,4,9,7,36.76,1044,1260
5475,9,7,4,8.63,839,1080
5476,7,8,4,27.77,791,1080
5477,6,10,4,7.11,935,1260
5478,9,4,4,8.86,915,1260
5479,9,6,9,26.33,609,1080
5480,5,8,7,4.67,966,1260
5481,2,1,2,12.25,880,1260
5482,2,10,8,26.13,807,1080
5483,7,3,10,7.93,583,840
5484,1,5,4,18.6,855,1260
5485,10,1,9,8.81,785,1080
5486,1,8,7,7.26,398,840
5487,2,4,8,31.74,550,840
5488,10,4,7,17.5,971,1260
5489,10,5,2,20.37,799,1080
5490,4,10,10,9.19,774,1080
5491,9,5,4,30.5,419,840
5492,7,3,3,5.33,544,840
5493,9,6,5,35.24,950,1260
5494,10,6,9,22.55,1056,1260
5495,6,1,8,8.93,740,1080
5496,2,10,6,33.75,467,840
5497,8,7,6,35.57,748,1080
5498,9,7,4,22.12,792,1080
5499,7,1,9,17.26,692,1080
5500,8,2,8,21.92,773,1080
5501,2,8,10,30.76,624,1080
5502,9,1,6,15.39,695,1080
5503,7,2,1,20.11,577,840
5504,6,3,1,27.05,755,1080
5505,1,9,1,22.77,413,840
5506,5,2,4,4.19,947,1260
5507,2,9,3,36.89,918,1260
5508,8,1,10,20.07,967,1260
5509,4,10,3,17.55,499,840
5510,4,9,9,17.47,682,1080
5511,5,7,4,29.71,795,1080
5512,6,5,8,8.94,708,1080
5513,7,8,7,23.3,718,1080
5514,7,3,8,34.12,383,840
5515,8,5,8,8.25,765,1080
5516,4,6,8,16.65,624,1080
5517,8,9,1,30.13,621,1080
5518,3,5,8,35.65,795,1080
5519,3,5,9,16.57,423,840
5520,7,9,9,31.11,890,1260
5521,6,7,7,24.79,993,1260
5522,5,4,4,35.67,908,1260
5523,7,1,3,11.97,592,840
5524,6,2,1,11.57,688,1080
5525,4,3,6,34.18,719,1080
5526,2,1,6,24.07,690,1080
5527,1,8,6,6.24,724,1080
5528,6,5,4,34.44,367,840
5529,1,8,10,4,766,1080
5530,2,7,9,21.96,778,1080
5531,5,8,3,9.86,452,840
5532,4,6,7,32.84,585,840
5533,8,2,6,35.31,1056,1260
5534,4,2,6,25.01,670,1080
5535,8,4,7,14.98,973,1260
5536,5,8,6,12.75,530,840
5537,4,8,3,26.8,564,840
5538,6,9,7,37.38,746,1080
5539,4,9,6,31.09,1000,1260
5540,5,3,7,30.56,961,1260
5541,3,5,2,18.68,641,1080
5542,3,8,8,19.57,850,1260
5543,5,9,2,34.63,438,840
5544,2,8,3,32.92,977,1260
5545,6,9,2,27.78,645,1080
5546,9,3,8,4.95,397,840
