k,o_k,d_k,w_k,q_k,e_k,l_k
3073,16,11,2,25.7,400,840
3076,8,7,4,6.6,420,840
3077,6,12,5,22.3,371,840
3078,1,10,3,20.9,936,1260
3080,4,13,8,6.4,1035,1260
3081,2,10,1,15.9,1061,1260
3082,16,17,5,19.4,459,840
3085,20,4,8,6.5,630,1080
3086,8,14,2,2.9,908,1260
3087,1,8,5,21.5,706,1080
3090,5,18,9,3.5,369,840
3092,5,4,2,25.3,804,1080
3094,7,4,1,11.9,700,1080
3095,14,12,7,25.9,617,1080
3096,18,8,3,16.6,915,1260
3097,6,15,3,7.6,377,840
3099,5,12,7,25.3,633,1080
3104,8,11,1,8.4,934,1260
3106,14,10,2,5.8,674,1080
3108,1,5,7,2.7,703,1080
3109,6,4,5,21.9,571,840
3112,1,9,5,16.6,963,1260
3113,6,15,1,14,666,1080
3114,4,15,7,23.9,664,1080
3115,7,12,5,19,981,1260
3118,19,5,3,12.8,834,1080
3119,18,4,4,15.8,478,840
3120,7,5,9,11.7,983,1260
3123,11,16,9,13.5,953,1260
3125,9,19,10,12.1,578,840
3126,4,3,3,18.8,511,840
3127,17,6,4,17,572,840
3128,1,15,9,15.9,845,1260
3129,12,9,2,24,1020,1260
3130,5,13,9,10.1,1059,1260
3137,8,19,9,3.2,1015,1260
3138,16,10,7,18.1,1024,1260
3139,2,16,10,23.6,479,840
3140,12,14,3,2.8,447,840
3145,14,2,5,1.1,368,840
3146,1,11,9,21.5,678,1080
3148,18,11,3,3.9,878,1260
3153,4,15,4,6.5,995,1260
3157,1,16,4,3.3,432,840
3158,14,12,6,16.6,563,840
3160,13,1,1,3.1,1008,1260
3162,10,6,2,16.6,1055,1260
3166,16,14,4,1.8,775,1080
3167,3,15,5,9.5,803,1080
3169,1,16,7,8.3,782,1080
3170,6,20,3,12.4,939,1260
3171,20,7,9,10.5,606,1080
3176,13,12,8,15.2,397,840
3177,8,7,10,25.3,470,840
3182,3,13,8,18.9,749,1080
3184,5,4,7,18.4,914,1260
3185,18,13,1,19.7,571,840
3187,15,18,7,17.2,746,1080
3188,10,18,7,23.1,1032,1260
3190,20,15,2,23.2,942,1260
3191,16,20,1,17.5,483,840
3192,18,5,2,16.1,369,840
3193,5,19,7,17.7,366,840
3194,17,18,9,6.2,545,840
3196,6,1,8,23.7,408,840
3198,19,15,4,21.9,957,1260
3199,6,19,8,10.6,724,1080
3203,6,4,10,16.9,988,1260
3204,2,1,4,4.3,785,1080
3205,16,20,2,16.2,479,840
3207,5,7,4,15.2,688,1080
3208,13,5,10,25.4,884,1260
3209,9,7,9,7.8,817,1080
3210,2,16,4,5.3,764,1080
3211,1,8,2,19.9,503,840
3217,7,8,8,25.6,786,1080
3218,7,4,10,8.1,606,1080
3221,7,18,5,1.4,637,1080
3224,17,8,5,17.3,433,840
3225,4,8,2,3.4,933,1260
3226,18,12,4,2.4,493,840
3227,14,20,10,15.1,428,840
3228,9,10,8,4.6,693,1080
3229,17,8,3,18.8,556,840
3231,10,18,9,25.3,369,840
3232,3,2,5,19.9,685,1080
3233,20,14,5,22.1,384,840
3234,1,2,6,5.9,443,840
3235,8,16,1,6.9,561,840
3237,1,10,3,23.9,525,840
3238,16,12,7,9.6,747,1080
3239,18,3,5,11,781,1080
3240,9,3,6,25.7,915,1260
3244,11,19,9,14.4,872,1260
3246,2,13,9,14.7,576,840
3249,18,4,4,16.6,638,1080
3250,10,8,8,23.7,517,840
3251,14,20,10,9.1,616,1080
3253,17,15,10,25.5,419,840
3254,12,3,9,3.5,830,1080
3257,19,12,9,20.6,622,1080
3260,20,5,4,14.7,1050,1260
3263,12,10,6,11.7,1044,1260
3264,14,18,3,23.3,593,840
3266,14,11,3,8.8,1048,1260
3267,10,7,2,19,558,840
3271,17,16,7,15.7,686,1080
3272,20,19,5,21.5,630,1080
3273,4,15,2,15,786,1080
3274,3,19,9,12.1,656,1080
3275,10,15,7,6.1,493,840
3276,20,2,4,4.2,885,1260
3278,17,2,8,13.4,520,840
3281,12,17,7,5.5,1029,1260
3282,13,20,1,21.3,368,840
3283,19,17,2,17.8,810,1080
3285,14,5,3,10.1,683,1080
3288,17,12,5,21.4,521,840
3292,13,20,2,4.6,706,1080
3293,9,16,8,9.1,744,1080
3294,20,15,1,3.2,681,1080
3295,16,14,6,14,378,840
3300,14,17,6,19.9,446,840
3302,13,11,1,6.3,970,1260
3304,14,11,9,12.1,787,1080
3305,6,19,7,14,704,1080
3306,12,15,5,23.1,515,840
3308,6,9,8,8.5,593,840
3309,10,6,9,24,1033,1260
3310,18,2,1,8.1,903,1260
3314,19,6,10,11.4,960,1260
3317,3,5,5,13.8,422,840
3319,18,5,9,14.9,383,840
3320,19,9,10,13.1,818,1080
3321,19,5,10,2.2,993,1260
3322,13,9,2,14.2,417,840
3326,3,4,9,2.6,985,1260
3327,6,3,3,6.3,745,1080
3328,4,18,2,3.1,1055,1260
3329,6,17,9,12.5,531,840
3330,19,7,8,4.5,529,840
3331,19,9,4,22,423,840
3332,3,17,10,1.2,473,840
3333,18,14,4,16.1,1036,1260
3337,6,4,2,15.5,593,840
3338,19,15,3,3.1,741,1080
3339,13,14,10,16.1,545,840
3341,13,1,4,15.9,788,1080
3342,1,6,3,8.7,1074,1260
3343,6,2,8,5.6,691,1080
3344,9,14,3,14.6,401,840
3347,6,19,9,19.4,475,840
3353,5,19,10,20.1,934,1260
3354,10,14,9,8.7,1025,1260
3355,5,16,2,17.7,487,840
3357,2,17,10,21.7,635,1080
3360,11,3,7,2.5,497,840
3362,16,2,9,23.8,514,840
3363,2,18,7,17,557,840
3367,15,7,8,6,401,840
3368,8,11,10,3.6,542,840
3369,4,5,2,2.2,433,840
3370,11,8,5,2.5,959,1260
3371,8,12,10,1.3,384,840
3372,6,15,3,1.8,812,1080
3375,11,6,7,5.9,591,840
3376,7,6,7,23.7,729,1080
3377,13,11,1,5.3,869,1260
3378,15,17,9,12.8,368,840
3380,2,18,7,17.2,563,840
3384,17,12,10,24.4,624,1080
3386,7,4,2,3.2,427,840
3387,8,3,10,18.5,384,840
3388,16,13,8,24.1,1062,1260
3390,8,12,8,13.6,534,840
3392,17,11,5,13.9,557,840
3396,7,14,3,10.7,438,840
3398,17,12,6,2.9,366,840
3403,6,3,2,4.9,674,1080
3404,19,6,6,4.1,658,1080
3407,14,10,10,16.4,403,840
3411,5,12,10,9.7,455,840
3412,6,13,5,10.1,674,1080
3416,8,4,5,11.7,963,1260
3420,17,16,1,24,773,1080
3421,16,12,1,11.2,604,1080
3422,14,1,1,2,552,840
3423,19,5,9,23,1065,1260
3426,9,19,10,25.7,455,840
3429,13,10,2,6,601,1080
3430,12,14,10,3.6,587,840
3431,6,17,4,17.5,674,1080
3434,15,19,7,5.7,468,840
3437,9,15,8,12.6,687,1080
3439,5,13,4,13,390,840
3445,9,6,7,25.6,934,1260
3446,9,20,2,22.9,841,1260
3447,11,10,6,2.6,991,1260
3448,8,14,5,5.3,492,840
3450,1,20,3,1.8,955,1260
3452,15,14,4,8.3,366,840
3454,9,15,6,1.6,781,1080
3455,14,6,7,8.9,422,840
3457,18,3,6,4.5,972,1260
3458,3,14,9,13.1,1061,1260
3459,10,5,4,9.9,479,840
3462,19,17,6,10.6,515,840
3463,4,10,6,10.2,738,1080
3464,14,1,7,7.8,502,840
3468,14,5,7,22.6,572,840
3469,11,4,6,2.4,643,1080
3470,2,17,5,25,978,1260
3475,11,5,7,11.7,666,1080
3476,12,1,8,24.1,511,840
3479,16,4,1,4.8,761,1080
3482,11,2,7,11.2,580,840
3484,5,15,4,16,488,840
3486,16,11,3,17.4,707,1080
3489,8,2,7,5.6,682,1080
3490,7,20,8,13,646,1080
3492,10,9,10,23.1,383,840
3494,1,15,8,13.3,618,1080
3497,7,10,8,10,639,1080
3501,16,7,2,20.9,531,840
3503,19,14,4,24.1,380,840
3506,6,17,9,4.2,962,1260
3509,7,2,8,25.4,1037,1260
3510,3,2,4,8.1,665,1080
3512,3,12,8,17.3,655,1080
3513,4,6,5,23.7,1012,1260
3516,11,8,8,5.4,917,1260
3517,6,19,4,14.2,399,840
3519,3,2,6,7,771,1080
3521,10,12,7,5.1,976,1260
3522,2,3,7,9.7,609,1080
3523,14,9,1,2.5,773,1080
3527,17,19,1,24.3,675,1080
3529,6,20,7,19.9,664,1080
3530,6,1,2,20.6,987,1260
3531,3,17,2,18.9,965,1260
3532,12,16,2,3.1,1049,1260
3533,7,12,9,4.2,792,1080
3534,15,6,8,13.3,710,1080
3535,4,5,7,11.3,930,1260
3537,10,9,3,9.3,971,1260
3538,17,13,2,15.8,1028,1260
3541,4,13,5,6.3,970,1260
3544,16,5,7,9.8,764,1080
3545,12,17,9,20.4,849,1260
3546,13,11,4,21.7,930,1260
3548,11,16,3,21.4,728,1080
3549,6,8,1,20.4,805,1080
3551,12,8,1,2.8,706,1080
3552,20,5,5,2,544,840
3553,10,19,3,17.3,931,1260
3554,10,14,6,14.8,555,840
3556,16,8,8,2.4,689,1080
3558,4,16,5,7.8,402,840
3559,8,11,7,15.5,861,1260
3560,6,14,9,14.8,843,1260
3563,4,17,8,1.1,489,840
3565,5,7,3,3.1,430,840
3566,14,17,8,25.8,952,1260
3567,20,9,3,16.7,503,840
3568,9,11,10,9.5,843,1260
3569,11,8,2,25,544,840
3571,1,17,4,4.9,948,1260
3573,11,9,5,18.6,374,840
3575,20,2,2,18.8,733,1080
3578,20,13,1,21.2,396,840
3581,2,20,8,1.1,951,1260
3583,9,10,5,21.8,436,840
3585,11,9,8,16.5,889,1260
3587,2,7,4,19.3,389,840
3589,10,13,3,21.1,835,1080
3591,7,11,1,22.3,982,1260
3594,1,6,4,14.9,497,840
3595,3,13,9,14.4,934,1260
3596,7,16,1,8,635,1080
3600,17,12,2,15.1,662,1080
3601,9,2,9,22.4,991,1260
3602,3,7,8,4.6,985,1260
3604,13,7,6,13.7,432,840
3609,10,11,2,17.9,1047,1260
3610,18,14,10,13.4,979,1260
3611,14,12,8,1.3,951,1260
3612,8,1,7,16.1,985,1260
3613,17,13,10,20,936,1260
3614,5,9,2,20.2,830,1080
3619,13,5,3,23.8,613,1080
3621,15,12,4,11.7,398,840
3627,6,18,3,9,672,1080
3628,5,15,7,20.4,600,1080
3629,14,4,8,18.5,938,1260
3632,10,18,2,24.9,576,840
3634,2,14,3,19.8,613,1080
3635,1,9,2,17.9,643,1080
3636,13,12,3,16.9,845,1260
3638,9,10,9,16.7,629,1080
3640,8,4,5,5.7,537,840
3641,17,19,6,20,694,1080
3643,7,10,5,20,577,840
3645,19,6,6,23.7,666,1080
3647,20,19,7,5.5,634,1080
3648,13,3,5,14.7,370,840
3649,7,16,10,12.9,678,1080
3650,3,8,2,1.5,555,840
3652,6,4,3,18.7,639,1080
3653,9,6,9,13.8,932,1260
3654,20,8,6,8.4,911,1260
3655,10,13,2,10.7,537,840
3656,15,18,4,20.1,1006,1260
3658,14,12,9,1.1,943,1260
3662,16,11,9,17.1,1062,1260
3663,4,6,3,21.4,645,1080
3664,11,13,4,10.7,724,1080
3665,17,9,2,18.1,1060,1260
3666,16,4,10,16.1,943,1260
3667,5,12,3,4,362,840
3668,20,15,3,6.5,1006,1260
3671,7,14,8,13.1,710,1080
3673,13,12,6,12.5,520,840
3674,10,19,1,14,696,1080
3675,16,15,5,23.3,643,1080
3676,19,3,6,11.2,379,840
3677,18,10,4,18.4,778,1080
3680,5,12,5,8.1,1003,1260
3683,17,1,1,16.9,467,840
3685,14,9,5,19.6,1023,1260
3686,11,12,10,2.4,853,1260
3687,5,18,9,5.4,1063,1260
3688,18,2,5,1.7,886,1260
3689,12,20,5,17.6,416,840
3690,16,3,10,4,558,840
3692,19,4,2,9.7,381,840
3695,5,14,2,6.2,862,1260
3698,18,2,9,10.3,728,1080
3699,19,8,3,25,672,1080
3700,18,19,6,11.4,791,1080
3701,19,2,8,25.2,938,1260
3702,18,11,2,18.8,500,840
3704,19,20,8,5.9,620,1080
3705,14,11,7,8.4,819,1080
3706,14,18,6,12.3,780,1080
3707,19,12,1,6.6,1039,1260
3708,5,2,3,5.7,932,1260
3709,2,19,4,5.1,953,1260
3710,20,10,1,21.1,732,1080
3711,4,2,9,5.4,848,1260
3714,11,16,2,20.5,753,1080
3718,19,7,9,25.8,614,1080
3719,1,5,8,3.3,532,840
3720,12,14,1,15.1,758,1080
3721,11,8,8,13.8,790,1080
3725,6,9,10,3,766,1080
3726,13,10,5,4.5,586,840
3727,20,4,4,17.5,557,840
3736,10,1,4,22,1058,1260
3737,13,11,9,12.6,1055,1260
3738,14,12,1,21.9,497,840
3739,11,2,8,18.1,984,1260
3740,5,14,7,3.1,628,1080
3742,17,1,1,22,712,1080
3745,18,14,4,21,402,840
3746,5,9,9,7.6,1069,1260
3747,16,18,7,5.5,494,840
3748,7,20,10,13.7,461,840
3750,7,6,8,2.3,455,840
3751,5,20,7,5.9,839,1080
3753,12,20,6,3.3,945,1260
3756,6,5,5,15.3,848,1260
3757,9,12,1,3.6,666,1080
3760,15,3,8,10,870,1260
3762,17,9,9,7.4,411,840
3765,3,4,2,22.8,821,1080
3766,6,20,1,3.8,649,1080
3768,9,7,4,21.4,560,840
3769,1,5,9,8.5,632,1080
3770,4,20,9,2.6,1070,1260
3772,4,13,4,9.9,948,1260
3773,10,1,5,16.4,443,840
3776,17,11,7,23.5,825,1080
3777,15,6,10,3.6,919,1260
3778,13,1,8,20.1,1030,1260
3779,20,7,5,17.5,875,1260
3781,15,18,7,5.4,563,840
3783,3,5,6,3.4,992,1260
3784,10,9,1,6.5,422,840
3785,11,3,8,3.5,1049,1260
3786,18,8,1,24.5,784,1080
3787,4,10,2,8.5,917,1260
3788,4,19,4,7.8,787,1080
3789,12,14,3,4.4,595,840
3790,3,16,6,20.1,494,840
3793,14,6,3,12.8,893,1260
3794,11,7,8,2.8,450,840
3797,11,17,4,3.2,910,1260
3798,15,5,10,17.6,784,1080
3799,9,13,1,21.1,868,1260
3804,2,7,7,13.5,740,1080
3805,16,17,8,11.9,574,840
3807,12,3,5,13.7,606,1080
3808,12,2,8,10.4,684,1080
3809,1,6,2,6.6,372,840
3810,18,9,3,22.5,1046,1260
3811,20,5,1,18.7,1076,1260
3812,10,18,1,22.2,853,1260
3814,8,1,9,21.3,989,1260
3815,13,12,8,7.9,606,1080
3816,9,3,9,22.4,577,840
3817,15,3,5,18.1,368,840
3818,13,11,10,4.4,646,1080
3819,10,8,9,4.5,666,1080
3820,9,1,2,8,1066,1260
3832,12,7,8,19.7,366,840
3833,3,7,7,23.6,673,1080
3834,8,14,2,1.2,437,840
3835,15,16,4,6.8,1030,1260
3839,15,13,4,9.9,536,840
3841,17,8,8,14.4,441,840
3843,14,9,6,19.7,924,1260
3845,14,3,1,3.6,1009,1260
3847,16,17,1,19.9,553,840
3850,2,16,7,3.8,389,840
3852,14,9,7,11.6,549,840
3853,8,16,5,21.2,640,1080
3857,3,2,4,8.3,478,840
3858,4,19,1,7.7,552,840
3860,20,19,6,18.7,1034,1260
3863,5,11,7,13.6,586,840
3864,14,8,9,23.6,581,840
3865,9,2,5,17.4,908,1260
3867,6,20,4,5.9,961,1260
3868,19,6,10,13.4,438,840
3871,7,18,9,25.1,934,1260
3872,5,17,6,24.8,475,840
3873,2,12,1,15.8,623,1080
3874,13,14,2,2.3,844,1260
3875,19,8,2,12,566,840
3879,7,18,8,21.6,446,840
3881,7,4,4,24.9,504,840
3882,6,14,1,22.3,1030,1260
3889,15,19,9,11.5,644,1080
3890,9,13,8,2.1,889,1260
3891,11,10,3,3.3,628,1080
3894,10,3,9,14,485,840
3895,14,11,8,18.5,1039,1260
3897,19,8,1,26,775,1080
3898,8,5,5,7.8,789,1080
3901,18,13,2,7.6,939,1260
3902,20,18,3,18.9,904,1260
3904,1,4,3,23.6,891,1260
3907,9,15,7,20.1,373,840
3909,5,1,4,5.5,372,840
3910,3,8,5,4.2,829,1080
3912,7,20,4,2.8,739,1080
3913,10,6,2,20,589,840
3914,7,12,4,4.8,701,1080
3917,13,6,7,2.8,734,1080
3924,12,8,9,1.9,1013,1260
3927,16,1,6,3.3,679,1080
3928,9,14,4,24.4,911,1260
3929,15,17,7,4.5,1049,1260
3932,13,18,9,2.9,433,840
3933,5,3,6,7.9,614,1080
3935,20,13,9,22.2,461,840
3936,15,8,3,20.5,767,1080
3937,17,20,5,11.8,985,1260
3938,13,4,2,14.4,965,1260
3939,9,17,10,21.4,1063,1260
3942,6,17,10,24.8,687,1080
3943,13,6,1,2,602,1080
3946,16,14,3,6.4,651,1080
3947,2,1,3,24,414,840
3949,9,16,10,17.3,1068,1260
3951,7,14,8,20.4,672,1080
3952,10,17,8,18.3,829,1080
3953,4,15,3,6.9,515,840
3954,13,18,8,24.4,936,1260
3956,16,20,5,2.3,658,1080
3959,9,7,5,3.9,947,1260
3960,12,13,3,22.7,1007,1260
3961,12,9,10,21.9,725,1080
3966,7,16,7,17.8,396,840
3967,19,17,1,14.9,651,1080
3970,8,15,8,11.2,1073,1260
3973,14,1,9,6.2,717,1080
3975,19,16,2,13.8,792,1080
3977,5,11,5,11,1065,1260
3978,4,9,2,10.9,381,840
3979,8,17,9,25.1,686,1080
3984,7,10,9,18.9,889,1260
3985,4,11,2,5.6,757,1080
3986,5,18,9,13.3,915,1260
3987,12,10,10,16.7,1064,1260
3989,14,12,4,10.1,793,1080
3990,15,10,4,6,743,1080
3991,15,2,10,16.2,724,1080
3994,15,10,9,1.3,466,840
3998,2,11,5,26,592,840
4002,11,8,5,15.7,487,840
4007,3,11,1,10.1,1015,1260
4008,17,2,6,10.5,649,1080
4009,7,19,4,9,878,1260
4010,17,2,6,24.8,363,840
4011,7,20,9,1.6,939,1260
4013,17,19,2,19.2,1023,1260
4017,13,14,9,3.3,826,1080
4022,15,7,1,16.1,462,840
4024,5,3,8,8.1,879,1260
4026,20,17,1,1.4,700,1080
4027,6,14,7,5.4,730,1080
4028,13,9,1,21.8,576,840
4029,8,9,1,9.5,547,840
4031,3,6,8,24,1009,1260
4036,15,2,1,22.4,917,1260
4037,11,8,8,9.6,927,1260
4039,6,1,5,20.6,547,840
4043,11,5,9,11.9,972,1260
4045,7,19,6,8.3,888,1260
4046,4,19,10,11.3,965,1260
4047,8,4,1,1.6,786,1080
4048,9,1,6,25.2,1000,1260
4049,11,17,8,24.9,1054,1260
4052,20,5,5,15.2,810,1080
4053,2,8,8,21.7,410,840
4054,1,3,6,12.5,920,1260
4056,13,10,6,17.3,963,1260
4057,12,4,7,21.4,658,1080
4062,20,17,8,24.7,630,1080
4064,13,6,2,17.2,513,840
4065,20,18,7,20.7,632,1080
4066,15,2,9,9.2,957,1260
4067,11,13,1,26,940,1260
4068,2,7,6,7.8,992,1260
4070,8,18,6,24.9,792,1080
4073,11,9,6,9.6,875,1260
4074,20,12,8,9.7,690,1080
4076,7,11,1,21.9,948,1260
4077,4,13,10,1.2,801,1080
4078,14,15,1,23.8,1055,1260
4079,8,3,8,7.1,556,840
4080,19,12,10,18,382,840
4081,17,14,10,9.6,994,1260
4083,1,6,3,24.5,676,1080
4084,2,18,4,23.4,618,1080
4085,10,7,5,4,440,840
4089,5,20,1,17.7,494,840
4090,20,14,2,17.7,764,1080
4093,20,19,3,16.5,487,840
4094,3,14,8,11.2,829,1080
4095,3,4,9,17.5,608,1080
4097,13,6,2,4.7,798,1080
4099,7,1,4,2.9,994,1260
4100,18,17,9,24.6,448,840
4101,8,19,5,1.6,953,1260
4103,12,3,7,13.7,842,1260
4104,7,1,8,19,569,840
4106,17,2,10,1.9,839,1080
4107,3,11,2,18.3,544,840
4112,10,20,9,6.5,1032,1260
4113,5,18,4,4.1,675,1080
4114,2,20,2,4.2,361,840
4115,4,10,1,5.1,967,1260
4116,20,14,6,10.7,758,1080
4118,8,11,7,16.4,552,840
4119,5,13,2,14.8,739,1080
4120,15,4,3,21.6,1048,1260
4121,13,15,3,15.1,510,840
4123,14,13,2,19.2,741,1080
4125,20,14,5,25.5,910,1260
4127,19,12,8,21.2,585,840
4130,5,10,9,3.7,1063,1260
4131,15,10,7,16.7,612,1080
4134,17,13,6,11.9,486,840
4137,10,3,4,8.2,440,840
4139,8,11,9,18.1,408,840
4141,4,12,10,8,723,1080
4142,14,20,8,3.4,784,1080
4143,6,10,7,19.2,471,840
4144,2,7,9,25.5,802,1080
4145,4,8,10,5.9,531,840
4147,9,1,7,24.4,439,840
4150,18,1,6,24.9,693,1080
4154,13,2,2,22.6,928,1260
4155,1,10,8,22.8,1001,1260
4156,11,9,6,1.1,466,840
4157,16,17,3,1.3,429,840
4158,3,5,3,25.3,371,840
4159,3,8,10,19.2,1043,1260
4160,7,15,10,8.5,778,1080
4163,12,8,5,14.7,1019,1260
4164,5,20,7,4.8,965,1260
4166,6,3,9,7.5,585,840
4167,6,8,8,11.7,834,1080
4168,17,7,1,16.6,412,840
4169,3,19,4,3.8,860,1260
4175,9,5,2,5.9,628,1080
4176,3,5,8,11.4,653,1080
4177,14,8,3,14.2,674,1080
4178,19,4,4,9,623,1080
4183,13,17,1,14.2,1068,1260
4184,2,7,7,15.3,641,1080
4185,20,18,7,8.2,733,1080
4187,7,5,8,14.5,1001,1260
4189,9,6,9,16.9,1073,1260
4194,8,2,7,3.7,1071,1260
4195,19,10,9,8.3,792,1080
4197,10,14,4,14.5,486,840
4200,15,4,4,9.9,823,1080
4201,17,10,5,14.4,420,840
4203,6,13,5,9.1,996,1260
4204,12,1,6,7.4,717,1080
4206,20,12,5,25.6,457,840
4207,7,15,8,7.7,442,840
4211,8,11,3,22.6,1029,1260
4212,4,9,6,7.2,386,840
4214,4,5,6,24.3,376,840
4215,16,13,5,12,743,1080
4216,4,19,5,22.1,934,1260
4217,3,19,1,19.8,406,840
4222,10,8,1,21,952,1260
4223,6,16,1,14.8,878,1260
4227,18,8,3,8.6,422,840
4228,18,4,4,11.2,747,1080
4232,9,2,10,21.2,398,840
4233,17,16,2,23.3,552,840
4234,8,4,2,14.7,771,1080
4238,1,8,10,21.7,1014,1260
4240,16,3,4,2.9,456,840
4241,12,17,4,17.1,380,840
4242,16,5,7,5.3,402,840
4245,9,13,3,22.4,764,1080
4248,1,12,4,3.3,796,1080
4254,5,19,2,10.5,779,1080
4256,14,8,10,9,593,840
4257,15,4,5,7.3,885,1260
4261,4,3,7,4.2,506,840
4262,12,13,3,21,641,1080
4264,3,14,10,19.1,760,1080
4265,8,16,2,9.3,821,1080
4266,6,2,2,24.8,633,1080
4268,2,4,5,22,681,1080
4269,7,15,8,25,828,1080
4270,20,18,9,23.7,761,1080
4274,9,1,10,13.9,545,840
4276,20,15,5,7.5,1058,1260
4277,13,20,8,6.7,789,1080
4278,13,7,5,5.9,590,840
4279,1,17,1,15.9,866,1260
4282,1,19,3,3.2,504,840
4283,13,4,10,12.3,411,840
4284,9,3,1,11.3,718,1080
4285,18,15,2,24,759,1080
4288,20,8,3,6.3,863,1260
4292,6,5,9,11,658,1080
4293,9,17,2,24.4,573,840
4294,16,14,9,5.8,467,840
4296,5,15,2,22.2,916,1260
4297,1,8,9,12.6,695,1080
4299,19,7,3,15.5,602,1080
4300,2,4,9,5.7,749,1080
4302,10,3,10,9.5,738,1080
4304,17,1,10,15.7,985,1260
4310,9,5,8,4.6,995,1260
4313,13,3,5,8.3,934,1260
4314,5,14,2,8,830,1080
4315,2,9,3,18.5,778,1080
4316,9,4,8,10.7,981,1260
4318,3,14,7,18.2,559,840
4321,7,8,3,20.1,550,840
4322,11,10,5,17.9,876,1260
4324,15,20,6,15.6,668,1080
4326,16,5,4,20.4,731,1080
4327,19,15,10,7.7,418,840
4328,18,17,1,17.3,593,840
4329,7,6,2,18.5,592,840
4330,6,13,6,25.7,625,1080
4331,9,3,6,9.4,442,840
4332,6,2,4,15.9,547,840
4334,20,8,7,15.2,1064,1260
4339,6,18,10,7.8,467,840
4342,10,3,7,24.7,544,840
4346,9,13,5,2.3,634,1080
4348,8,20,9,10.7,596,840
4350,12,13,8,14.2,946,1260
4355,11,19,1,8.1,956,1260
4357,12,6,7,26,1001,1260
4359,4,14,4,25.6,676,1080
4363,1,11,9,15,1080,1260
4368,6,18,6,16.7,980,1260
4370,2,17,2,23.6,897,1260
4371,8,20,4,9.1,980,1260
4372,8,3,10,20.1,1001,1260
4374,11,14,3,4.8,686,1080
4375,4,12,10,16.5,673,1080
4376,16,13,7,21.3,455,840
4377,17,8,1,4.9,525,840
4378,20,5,8,2.6,812,1080
4379,10,9,4,17.4,769,1080
4380,19,12,8,6.6,374,840
4382,7,5,2,1.1,533,840
4383,10,19,6,25.4,987,1260
4384,18,5,5,6.9,594,840
4388,18,16,8,8.6,820,1080
4389,18,9,2,10.3,516,840
4391,14,17,8,3,420,840
4392,18,17,3,6.5,776,1080
4393,4,15,5,5.6,960,1260
4394,13,12,1,4.7,951,1260
4395,5,4,1,7.9,427,840
4396,3,6,9,4.3,781,1080
4397,4,18,3,10.9,362,840
4398,5,7,5,8.6,737,1080
4400,6,17,6,18.5,768,1080
4402,18,6,3,11.6,736,1080
4403,8,17,8,18,463,840
4404,12,6,9,4,503,840
4406,6,9,5,6.5,915,1260
4407,13,16,10,16.4,446,840
4408,20,14,10,16.2,758,1080
4409,18,11,2,15.1,1043,1260
4413,13,9,4,13,580,840
4414,19,17,2,11.8,964,1260
4416,4,16,1,24.7,598,840
4417,4,2,8,1.7,479,840
4419,18,7,2,24.5,1055,1260
4420,10,20,2,22.7,514,840
4421,15,19,6,5.6,537,840
4423,18,1,7,14.4,498,840
4424,16,17,10,16.8,1020,1260
4425,12,14,4,11.9,944,1260
4427,2,15,6,1.1,1027,1260
4428,17,11,1,21,946,1260
4429,14,10,7,8,780,1080
4431,20,8,7,25.9,823,1080
4432,13,9,5,25.6,919,1260
4433,6,3,9,13.6,991,1260
4434,5,16,4,10,620,1080
4435,5,11,3,8.4,716,1080
4437,11,17,7,7.3,531,840
4438,18,16,4,17,1000,1260
4439,7,10,9,6.9,900,1260
4441,1,7,3,25.6,1057,1260
4442,18,20,8,15.5,936,1260
4444,2,12,1,19.2,578,840
4445,2,18,4,25.6,479,840
4446,10,16,2,23.9,741,1080
4447,1,18,7,6.2,816,1080
4448,2,18,4,20,814,1080
4449,13,3,2,24.4,776,1080
4450,1,2,5,20.1,956,1260
4451,19,17,9,15.4,585,840
4452,7,8,9,20.5,1051,1260
4453,10,3,2,19.8,603,1080
4454,2,3,9,10.1,379,840
4456,20,13,9,5.9,392,840
4457,9,17,4,8.1,1047,1260
4458,9,16,1,4.5,495,840
4460,3,1,7,8,415,840
4463,20,10,1,13.6,368,840
4464,9,4,10,26,813,1080
4466,12,5,5,25.2,1053,1260
4470,3,8,1,12.2,446,840
4471,18,2,1,7,363,840
4472,18,17,5,8.6,625,1080
4477,7,5,3,13.6,613,1080
4479,16,18,10,7,697,1080
4480,18,5,10,19.5,897,1260
4482,12,1,10,5.6,816,1080
4485,7,3,8,9.8,835,1080
4488,4,17,6,9.3,1049,1260
4489,10,12,6,18,895,1260
4491,2,3,7,18.6,538,840
4496,4,7,5,4.4,785,1080
4497,11,19,5,2.6,611,1080
4498,1,2,2,5.4,978,1260
4501,3,13,3,3.8,456,840
4502,20,2,7,6.8,926,1260
4503,13,17,6,5,1037,1260
4507,14,8,9,12.4,807,1080
4508,19,10,3,3.9,967,1260
4510,9,18,6,10.5,931,1260
4513,11,19,10,1.1,797,1080
4514,14,5,9,11.3,390,840
4515,5,3,9,3.6,902,1260
4520,15,5,8,5.2,573,840
4522,3,16,8,22.9,709,1080
4524,1,10,7,13,506,840
4525,16,14,8,2.2,633,1080
4526,8,20,8,6.8,961,1260
4527,1,3,2,6.6,1014,1260
4529,14,13,6,1.7,753,1080
4531,15,6,2,18.9,398,840
4534,7,19,2,22.3,534,840
