k,o_k,d_k,w_k,q_k,e_k,l_k
3041,4,8,7,26.01,727,1080
3042,7,10,3,13.83,848,1260
3043,5,1,7,4.44,457,840
3046,8,5,3,29.96,916,1260
3047,2,3,6,4.53,806,1080
3048,5,3,10,27.92,507,840
3049,2,3,8,35.32,936,1260
3055,3,2,10,30.98,1052,1260
3058,2,10,9,33.92,567,840
3059,5,6,6,16.54,1079,1260
3060,5,7,3,37.65,485,840
3062,7,5,6,22.1,404,840
3063,5,4,10,37.47,600,1080
3067,9,8,8,6.65,776,1080
3068,5,4,7,26.91,694,1080
3069,7,5,4,13.71,832,1080
3071,10,5,3,26.68,506,840
3073,6,2,2,12.29,400,840
3076,2,9,4,8.19,420,840
3077,9,3,5,27.9,371,840
3078,5,2,3,26.59,936,1260
3080,8,10,8,30.83,1035,1260
3081,5,8,1,16.01,1061,1260
3082,7,3,5,12.38,459,840
3085,2,9,8,17.88,630,1080
3086,4,3,2,9.89,908,1260
3087,6,10,5,36.28,706,1080
3090,2,4,9,29.54,369,840
3092,1,8,2,22.1,804,1080
3094,9,7,1,13.5,700,1080
3095,4,6,7,4.07,617,1080
3096,5,1,3,19.8,915,1260
3097,9,6,3,32.16,377,840
3099,2,10,7,18.04,633,1080
3104,8,1,1,4.1,934,1260
3106,9,2,2,33.96,674,1080
3108,4,5,7,14.89,703,1080
3109,7,1,5,12.29,571,840
3112,7,6,5,22.21,963,1260
3113,1,6,1,9.96,666,1080
3114,5,1,7,25.69,664,1080
3115,7,4,5,16.82,981,1260
3118,4,5,3,24.5,834,1080
3119,5,10,4,8.76,478,840
3120,5,7,9,37.19,983,1260
3123,7,10,9,36.65,953,1260
3125,2,9,10,25.57,578,840
3126,4,7,3,4.38,511,840
3127,7,4,4,21.06,572,840
3128,3,5,9,7.26,845,1260
3129,7,1,2,36.49,1020,1260
3130,10,1,9,24.48,1059,1260
3137,7,4,9,5.47,1015,1260
3138,3,4,7,22.47,1024,1260
3139,4,3,10,7.52,479,840
3140,6,7,3,23.25,447,840
3145,5,10,5,28.8,368,840
3146,5,10,9,24.08,678,1080
3148,8,7,3,33.41,878,1260
3153,10,8,4,30.07,995,1260
3157,2,8,4,34.45,432,840
3158,6,10,6,13.22,563,840
3160,7,1,1,36.91,1008,1260
3162,5,10,2,32.01,1055,1260
3166,7,6,4,8.89,775,1080
3167,3,1,5,30.61,803,1080
3169,7,2,7,30.72,782,1080
3170,2,7,3,7.8,939,1260
3171,8,9,9,35.95,606,1080
3176,6,10,8,14.45,397,840
3177,7,1,10,6.26,470,840
3182,6,4,8,12.22,749,1080
3184,4,5,7,31.53,914,1260
3185,1,6,1,24.62,571,840
3187,7,5,7,13.12,746,1080
3188,9,5,7,28.14,1032,1260
3190,9,4,2,12.32,942,1260
3191,2,1,1,24.88,483,840
3192,7,2,2,7.87,369,840
3193,5,9,7,13.94,366,840
3194,2,3,9,10.26,545,840
3196,10,9,8,27.96,408,840
3198,8,6,4,28.61,957,1260
3199,10,2,8,7.28,724,1080
3203,6,5,10,5.52,988,1260
3204,10,9,4,5.87,785,1080
3205,9,1,2,18.17,479,840
3207,3,1,4,37.36,688,1080
3208,5,4,10,35.58,884,1260
3209,2,5,9,24.49,817,1080
3210,1,4,4,11.67,764,1080
3211,8,6,2,31.83,503,840
3217,7,5,8,34.64,786,1080
3218,8,4,10,10.03,606,1080
3221,5,4,5,9.34,637,1080
3224,2,5,5,30,433,840
3225,6,2,2,9.7,933,1260
3226,5,4,4,37.78,493,840
3227,4,10,10,21.21,428,840
3228,4,1,8,15.72,693,1080
3229,10,1,3,27.2,556,840
3231,5,3,9,20.24,369,840
3232,9,8,5,10.5,685,1080
3233,8,7,5,7.44,384,840
3234,8,6,6,21.24,443,840
3235,9,7,1,10.57,561,840
3237,7,10,3,23.08,525,840
3238,3,6,7,20.4,747,1080
3239,8,7,5,28.41,781,1080
3240,6,9,6,31.25,915,1260
3244,5,2,9,24.06,872,1260
3246,8,7,9,36.93,576,840
3249,6,2,4,25.25,638,1080
3250,5,7,8,22.29,517,840
3251,10,7,10,22.4,616,1080
3253,8,7,10,9.59,419,840
3254,7,5,9,15.87,830,1080
3257,9,6,9,20.6,622,1080
3260,3,6,4,19.75,1050,1260
3263,2,3,6,24.73,1044,1260
3264,6,10,3,34.81,593,840
3266,7,1,3,21.42,1048,1260
3267,2,6,2,26.37,558,840
3271,10,1,7,37.39,686,1080
3272,2,5,5,18.87,630,1080
3273,6,9,2,36.57,786,1080
3274,1,3,9,13.46,656,1080
3275,10,9,7,11.24,493,840
3276,1,8,4,28.78,885,1260
3278,9,10,8,23.86,520,840
3281,9,6,7,27.68,1029,1260
3282,5,8,1,22.96,368,840
3283,5,8,2,24.84,810,1080
3285,6,4,3,23,683,1080
3288,1,8,5,35.26,521,840
3292,8,1,2,28.42,706,1080
3293,2,7,8,5.18,744,1080
3294,5,9,1,28.67,681,1080
3295,5,10,6,34.05,378,840
3300,8,5,6,12.65,446,840
3302,1,9,1,32.21,970,1260
3304,5,3,9,4.89,787,1080
3305,5,3,7,6.14,704,1080
3306,1,8,5,11.02,515,840
3308,5,1,8,17.93,593,840
3309,3,2,9,18.67,1033,1260
3310,7,5,1,32.11,903,1260
3314,1,6,10,4.76,960,1260
3317,8,6,5,6.18,422,840
3319,7,9,9,17.57,383,840
3320,1,3,10,19.93,818,1080
3321,10,7,10,36.83,993,1260
3322,9,7,2,37.12,417,840
3326,6,1,9,14.6,985,1260
3327,2,7,3,6.91,745,1080
3328,7,10,2,34.59,1055,1260
3329,1,3,9,35.83,531,840
3330,3,8,8,19.91,529,840
3331,5,8,4,9.38,423,840
3332,4,3,10,20.53,473,840
3333,7,10,4,24.68,1036,1260
3337,2,7,2,19.71,593,840
3338,5,1,3,5.47,741,1080
3339,1,3,10,23.83,545,840
3341,4,3,4,24.01,788,1080
3342,7,2,3,15.71,1074,1260
3343,6,3,8,12.61,691,1080
3344,1,10,3,9.42,401,840
3347,5,9,9,17,475,840
3353,1,3,10,5.42,934,1260
3354,2,1,9,18.81,1025,1260
3355,8,5,2,17.39,487,840
3357,8,10,10,32.9,635,1080
3360,8,3,7,31.74,497,840
3362,10,5,9,37.67,514,840
3363,4,7,7,18.99,557,840
3367,9,3,8,25.42,401,840
3368,1,2,10,29.55,542,840
3369,8,7,2,32.26,433,840
3370,6,5,5,21.9,959,1260
3371,10,5,10,16,384,840
3372,4,9,3,26.74,812,1080
3375,2,10,7,11.06,591,840
3376,10,9,7,8.4,729,1080
3377,9,6,1,33.63,869,1260
3378,4,8,9,20.78,368,840
3380,6,4,7,37.3,563,840
3384,10,7,10,31.35,624,1080
3386,3,2,2,10.36,427,840
3387,1,8,10,9.31,384,840
3388,3,2,8,7.77,1062,1260
3390,5,4,8,33.6,534,840
3392,7,6,5,9.76,557,840
3396,9,3,3,31.11,438,840
3398,2,3,6,26.33,366,840
3403,7,5,2,11.34,674,1080
3404,5,3,6,29.45,658,1080
3407,2,8,10,18.29,403,840
3411,3,4,10,8.72,455,840
3412,10,8,5,6.64,674,1080
3416,6,4,5,23.41,963,1260
3420,3,4,1,37.28,773,1080
3421,7,3,1,26.38,604,1080
3422,10,3,1,11.32,552,840
3423,9,8,9,5.44,1065,1260
3426,1,4,10,34.23,455,840
3429,9,3,2,6.47,601,1080
3430,7,1,10,8.43,587,840
3431,3,10,4,15.22,674,1080
3434,1,8,7,12.07,468,840
3437,2,5,8,14.41,687,1080
3439,5,9,4,5.82,390,840
3445,7,3,7,37.3,934,1260
3446,2,4,2,13.41,841,1260
3447,4,5,6,22.49,991,1260
3448,4,3,5,5.37,492,840
3450,4,1,3,5.32,955,1260
3452,6,1,4,29.8,366,840
3454,4,9,6,35.4,781,1080
3455,5,4,7,17.44,422,840
3457,10,7,6,7.35,972,1260
3458,10,9,9,16.24,1061,1260
3459,2,10,4,19.77,479,840
3462,4,3,6,15.64,515,840
3463,9,7,6,21.94,738,1080
3464,7,2,7,10.82,502,840
3468,7,4,7,19.25,572,840
3469,6,7,6,20.55,643,1080
3470,7,9,5,10.81,978,1260
3475,4,5,7,12.88,666,1080
3476,8,7,8,4.27,511,840
3479,1,2,1,18.49,761,1080
3482,1,6,7,19.98,580,840
3484,1,4,4,27.17,488,840
3486,10,5,3,32.81,707,1080
3489,10,1,7,20.39,682,1080
3490,7,3,8,9.88,646,1080
3492,5,4,10,35.18,383,840
3494,3,5,8,32.63,618,1080
3497,7,10,8,10.59,639,1080
3501,3,2,2,19,531,840
3503,4,10,4,32.71,380,840
3506,7,9,9,10.41,962,1260
3509,7,4,8,32.23,1037,1260
3510,1,6,4,18.99,665,1080
3512,1,6,8,9.62,655,1080
3513,4,5,5,15.99,1012,1260
3516,5,3,8,32.19,917,1260
3517,2,1,4,36.85,399,840
3519,4,9,6,31.28,771,1080
3521,10,9,7,32.13,976,1260
3522,3,6,7,17.58,609,1080
3523,1,9,1,15.57,773,1080
3527,5,10,1,30.51,675,1080
3529,10,6,7,32.73,664,1080
3530,3,1,2,7.1,987,1260
3531,2,7,2,28.35,965,1260
3532,7,5,2,17.15,1049,1260
3533,5,2,9,32.78,792,1080
3534,10,5,8,35.65,710,1080
3535,1,10,7,4.53,930,1260
3537,4,9,3,37.4,971,1260
3538,7,4,2,8.44,1028,1260
3541,7,3,5,27.96,970,1260
3544,8,1,7,35.52,764,1080
3545,9,5,9,12.1,849,1260
3546,6,5,4,29.48,930,1260
3548,5,7,3,20.53,728,1080
3549,2,1,1,19.02,805,1080
3551,5,2,1,11.37,706,1080
3552,3,5,5,6.97,544,840
3553,4,3,3,32.05,931,1260
3554,6,3,6,10.6,555,840
3556,9,5,8,4.85,689,1080
3558,5,3,5,20.95,402,840
3559,6,10,7,6.03,861,1260
3560,7,5,9,29.83,843,1260
3563,6,9,8,25.75,489,840
3565,5,7,3,26.17,430,840
3566,6,9,8,17.81,952,1260
3567,10,7,3,33.8,503,840
3568,4,5,10,11.95,843,1260
3569,9,4,2,7.19,544,840
3571,10,9,4,17.93,948,1260
3573,9,3,5,25.33,374,840
3575,7,1,2,25.36,733,1080
3578,2,9,1,18.76,396,840
3581,2,10,8,7.54,951,1260
3583,3,4,5,8.7,436,840
3585,1,8,8,7.26,889,1260
3587,10,8,4,20.55,389,840
3589,4,7,3,25.51,835,1080
3591,6,3,1,30.98,982,1260
3594,8,2,4,30.58,497,840
3595,10,7,9,10.4,934,1260
3596,8,6,1,22.78,635,1080
3600,1,4,2,11.37,662,1080
3601,4,5,9,34.83,991,1260
3602,1,8,8,17.71,985,1260
3604,3,6,6,21.82,432,840
3609,6,5,2,20.13,1047,1260
3610,7,9,10,8.82,979,1260
3611,6,4,8,15.09,951,1260
3612,10,8,7,27.99,985,1260
3613,4,5,10,22.77,936,1260
3614,1,9,2,17.45,830,1080
3619,3,10,3,11.9,613,1080
3621,8,1,4,26.62,398,840
3627,4,5,3,23.38,672,1080
3628,4,8,7,10.54,600,1080
3629,7,5,8,5.09,938,1260
3632,6,2,2,14.29,576,840
3634,7,9,3,20.17,613,1080
3635,5,6,2,6.82,643,1080
3636,6,9,3,8.58,845,1260
3638,9,3,9,24.34,629,1080
3640,6,5,5,25.4,537,840
3641,5,3,6,28.73,694,1080
3643,1,4,5,10.85,577,840
3645,2,7,6,12.05,666,1080
3647,7,4,7,16.49,634,1080
3648,1,8,5,20.58,370,840
3649,9,10,10,37.59,678,1080
3650,2,8,2,10.4,555,840
3652,2,10,3,25.97,639,1080
3653,10,6,9,26.1,932,1260
3654,4,6,6,19.43,911,1260
3655,10,7,2,31.14,537,840
3656,7,8,4,12.88,1006,1260
3658,5,1,9,18,943,1260
3662,1,6,9,21.13,1062,1260
3663,3,1,3,25.6,645,1080
3664,2,5,4,36.03,724,1080
3665,6,2,2,33.64,1060,1260
3666,8,2,10,27.61,943,1260
3667,7,6,3,17.97,362,840
3668,4,6,3,19.68,1006,1260
3671,7,5,8,28.74,710,1080
3673,3,4,6,18.87,520,840
3674,7,9,1,13.76,696,1080
3675,10,1,5,35.87,643,1080
3676,9,2,6,5.49,379,840
3677,9,5,4,34.8,778,1080
3680,10,9,5,10.31,1003,1260
3683,4,3,1,7.53,467,840
3685,6,4,5,34.77,1023,1260
3686,3,9,10,24.91,853,1260
3687,9,7,9,31.76,1063,1260
3688,7,8,5,21.19,886,1260
3689,3,6,5,17.39,416,840
3690,4,6,10,13.02,558,840
3692,8,6,2,6.7,381,840
3695,9,6,2,32.59,862,1260
3698,7,10,9,8.07,728,1080
3699,6,9,3,5.26,672,1080
3700,3,5,6,30.23,791,1080
3701,7,5,8,27.13,938,1260
3702,5,10,2,36.35,500,840
3704,5,2,8,33.7,620,1080
3705,4,9,7,16.78,819,1080
3706,5,6,6,13.76,780,1080
3707,3,9,1,14.67,1039,1260
3708,7,9,3,26.1,932,1260
3709,8,3,4,36.01,953,1260
3710,7,3,1,33.5,732,1080
3711,4,5,9,15.66,848,1260
3714,6,2,2,8.34,753,1080
3718,4,8,9,17.99,614,1080
3719,6,2,8,8.88,532,840
3720,10,6,1,11.05,758,1080
3721,4,10,8,19.53,790,1080
3725,6,10,10,23.9,766,1080
3726,3,10,5,34.79,586,840
3727,6,10,4,19.67,557,840
3736,8,5,4,8.93,1058,1260
3737,1,10,9,14.07,1055,1260
3738,5,7,1,7.37,497,840
3739,8,7,8,8.94,984,1260
3740,8,3,7,27.19,628,1080
3742,9,8,1,22.33,712,1080
3745,4,7,4,28.79,402,840
3746,7,3,9,23.72,1069,1260
3747,2,1,7,19.27,494,840
3748,2,10,10,33.71,461,840
3750,2,5,8,37.01,455,840
3751,3,1,7,28.43,839,1080
3753,2,3,6,6.73,945,1260
3756,4,10,5,29.69,848,1260
3757,6,1,1,8.88,666,1080
3760,6,2,8,27.66,870,1260
3762,6,7,9,8.9,411,840
3765,5,7,2,6.63,821,1080
3766,9,8,1,16.73,649,1080
3768,10,1,4,11.38,560,840
3769,2,1,9,30.74,632,1080
3770,7,6,9,5.37,1070,1260
3772,4,7,4,28.56,948,1260
3773,10,9,5,27.78,443,840
3776,7,2,7,17.3,825,1080
3777,10,8,10,11.36,919,1260
3778,2,6,8,27.96,1030,1260
3779,4,2,5,35.99,875,1260
3781,5,9,7,20.12,563,840
3783,3,5,6,35.17,992,1260
3784,4,9,1,28.4,422,840
3785,8,4,8,28.12,1049,1260
3786,6,10,1,11.92,784,1080
3787,1,8,2,15.27,917,1260
3788,5,7,4,31.68,787,1080
3789,1,5,3,6.35,595,840
3790,3,2,6,16.77,494,840
3793,5,3,3,10.78,893,1260
3794,9,3,8,26.09,450,840
3797,8,10,4,19.23,910,1260
3798,9,10,10,10.02,784,1080
3799,7,4,1,31.15,868,1260
3804,7,2,7,15.1,740,1080
3805,10,9,8,30.41,574,840
3807,1,7,5,30.4,606,1080
3808,1,2,8,34.29,684,1080
3809,3,5,2,4.07,372,840
3810,10,8,3,5.26,1046,1260
3811,8,10,1,18.35,1076,1260
3812,9,4,1,7.86,853,1260
3814,10,4,9,19.01,989,1260
3815,1,6,8,33.81,606,1080
3816,5,6,9,33.97,577,840
3817,8,4,5,16.52,368,840
3818,6,5,10,36.66,646,1080
3819,3,1,9,29.01,666,1080
3820,9,2,2,21.36,1066,1260
3832,1,6,8,6.09,366,840
3833,3,1,7,35.11,673,1080
3834,8,10,2,9.57,437,840
3835,9,5,4,13.66,1030,1260
3839,4,10,4,21.43,536,840
3841,1,5,8,29.42,441,840
3843,3,1,6,37.19,924,1260
3845,7,5,1,31.63,1009,1260
3847,8,6,1,17.51,553,840
3850,10,1,7,21.73,389,840
3852,3,1,7,16.71,549,840
3853,5,7,5,13.21,640,1080
3857,3,4,4,21.29,478,840
3858,8,7,1,8.95,552,840
3860,5,1,6,21.67,1034,1260
3863,1,2,7,24.31,586,840
3864,1,10,9,36.73,581,840
3865,1,8,5,12.61,908,1260
3867,2,8,4,9.17,961,1260
3868,9,5,10,18.29,438,840
3871,6,4,9,31.24,934,1260
3872,1,7,6,32.07,475,840
3873,1,8,1,10.74,623,1080
3874,8,3,2,23.94,844,1260
3875,3,7,2,34.65,566,840
3879,10,7,8,14.68,446,840
3881,5,8,4,31.21,504,840
3882,6,4,1,19.85,1030,1260
3889,7,9,9,20.19,644,1080
3890,1,8,8,26.6,889,1260
3891,5,8,3,9.53,628,1080
3894,2,8,9,5.86,485,840
3895,6,7,8,22.63,1039,1260
3897,3,5,1,14.75,775,1080
3898,7,9,5,17.67,789,1080
3901,10,2,2,5.08,939,1260
3902,6,10,3,34.76,904,1260
3904,1,5,3,21.81,891,1260
3907,5,2,7,18.12,373,840
3909,5,8,4,14.64,372,840
3910,10,5,5,9.49,829,1080
3912,7,6,4,33.19,739,1080
3913,9,6,2,12.22,589,840
3914,8,4,4,15.37,701,1080
3917,3,5,7,19.6,734,1080
3924,10,4,9,32.91,1013,1260
3927,3,6,6,35.6,679,1080
3928,2,5,4,34.41,911,1260
3929,5,8,7,35.22,1049,1260
3932,7,5,9,18.62,433,840
3933,5,4,6,4.45,614,1080
3935,7,8,9,32.93,461,840
3936,5,9,3,20.69,767,1080
3937,6,1,5,11.4,985,1260
3938,5,2,2,16.48,965,1260
3939,9,10,10,19.14,1063,1260
3942,6,7,10,15.17,687,1080
3943,7,5,1,31.01,602,1080
3946,2,5,3,19.65,651,1080
3947,1,5,3,18.01,414,840
3949,4,7,10,15.21,1068,1260
3951,3,1,8,37.46,672,1080
3952,10,6,8,9.28,829,1080
3953,3,1,3,18.03,515,840
3954,9,4,8,12.34,936,1260
3956,3,5,5,21.62,658,1080
3959,5,2,5,15.06,947,1260
3960,8,9,3,28.1,1007,1260
3961,5,4,10,32.19,725,1080
3966,7,8,7,16.65,396,840
3967,9,3,1,24.31,651,1080
3970,7,9,8,27.74,1073,1260
3973,7,9,9,30.29,717,1080
3975,6,3,2,14.92,792,1080
3977,3,2,5,34.09,1065,1260
3978,10,7,2,30.26,381,840
3979,8,7,9,17.78,686,1080
3984,9,5,9,22.82,889,1260
3985,10,2,2,16.38,757,1080
3986,2,10,9,32.62,915,1260
3987,8,5,10,28.78,1064,1260
3989,6,2,4,20.47,793,1080
3990,5,10,4,17.52,743,1080
3991,8,9,10,34.89,724,1080
3994,10,2,9,30.46,466,840
3998,4,7,5,9.2,592,840
4002,7,5,5,6.49,487,840
4007,1,10,1,25.63,1015,1260
4008,1,4,6,18.59,649,1080
4009,7,1,4,13.81,878,1260
4010,4,5,6,32.21,363,840
4011,10,4,9,20.89,939,1260
4013,4,9,2,29.98,1023,1260
4017,3,5,9,12.32,826,1080
4022,4,5,1,10.05,462,840
4024,6,3,8,8.62,879,1260
4026,6,5,1,34.01,700,1080
4027,2,7,7,32.99,730,1080
4028,9,6,1,18.97,576,840
4029,6,8,1,31.37,547,840
4031,3,6,8,24.66,1009,1260
4036,6,10,1,17.02,917,1260
4037,1,5,8,28.04,927,1260
4039,10,7,5,18.73,547,840
4043,6,9,9,6.93,972,1260
4045,4,3,6,13.72,888,1260
4046,9,7,10,25.28,965,1260
4047,2,10,1,6.97,786,1080
4048,1,3,6,17.22,1000,1260
4049,2,1,8,14.51,1054,1260
4052,2,4,5,6.06,810,1080
4053,4,2,8,37.7,410,840
4054,5,8,6,37.37,920,1260
4056,4,9,6,35.16,963,1260
4057,7,6,7,7.6,658,1080
4062,2,3,8,26.21,630,1080
4064,7,5,2,11.24,513,840
4065,4,2,7,4.38,632,1080
4066,9,3,9,16.81,957,1260
4067,3,5,1,8.99,940,1260
4068,3,2,6,14.75,992,1260
4070,1,4,6,23.11,792,1080
4073,9,2,6,25.33,875,1260
4074,6,7,8,18.89,690,1080
4076,10,9,1,6.29,948,1260
4077,2,9,10,28.59,801,1080
4078,3,8,1,8.48,1055,1260
4079,3,4,8,13.18,556,840
4080,10,7,10,18.07,382,840
4081,4,3,10,11.22,994,1260
4083,1,2,3,24.08,676,1080
4084,7,10,4,19.35,618,1080
4085,4,6,5,26.79,440,840
4089,2,3,1,15.11,494,840
4090,7,4,2,12.51,764,1080
4093,5,1,3,14.87,487,840
4094,5,9,8,15.56,829,1080
4095,2,9,9,17.33,608,1080
4097,5,10,2,8.42,798,1080
4099,3,2,4,18.38,994,1260
4100,1,4,9,11.27,448,840
4101,8,1,5,4.97,953,1260
4103,6,10,7,13.4,842,1260
4104,4,1,8,10.11,569,840
4106,10,8,10,17.14,839,1080
4107,4,2,2,37.01,544,840
4112,9,6,9,12.3,1032,1260
4113,10,1,4,25.48,675,1080
4114,3,6,2,23.55,361,840
4115,4,2,1,37.5,967,1260
4116,8,10,6,27.44,758,1080
4118,8,1,7,30.67,552,840
4119,6,5,2,28.6,739,1080
4120,7,5,3,17.06,1048,1260
4121,6,3,3,15.99,510,840
4123,1,5,2,20.85,741,1080
4125,8,5,5,19.53,910,1260
4127,1,3,8,16.9,585,840
4130,2,3,9,32.27,1063,1260
4131,1,10,7,28.93,612,1080
4134,2,5,6,21.44,486,840
4137,9,6,4,14.07,440,840
4139,7,8,9,36.74,408,840
4141,6,2,10,20.82,723,1080
4142,4,5,8,9.52,784,1080
4143,8,10,7,22.84,471,840
4144,7,4,9,8.87,802,1080
4145,9,5,10,16.83,531,840
4147,4,10,7,27.75,439,840
4150,1,7,6,9.23,693,1080
4154,9,2,2,16.31,928,1260
4155,6,3,8,26.24,1001,1260
4156,3,9,6,16.19,466,840
4157,10,3,3,36.46,429,840
4158,7,1,3,6.8,371,840
4159,4,2,10,15.6,1043,1260
4160,7,9,10,36.98,778,1080
4163,9,1,5,11.97,1019,1260
4164,2,6,7,24.68,965,1260
4166,10,5,9,36.8,585,840
4167,7,9,8,31.41,834,1080
4168,3,9,1,19.76,412,840
4169,4,1,4,12.58,860,1260
4175,5,2,2,29.41,628,1080
4176,2,3,8,13.3,653,1080
4177,8,4,3,19.52,674,1080
4178,6,5,4,13.39,623,1080
4183,9,8,1,31.74,1068,1260
4184,8,7,7,33.64,641,1080
4185,10,5,7,10.16,733,1080
4187,3,9,8,22.53,1001,1260
4189,10,1,9,28.18,1073,1260
4194,5,6,7,37.35,1071,1260
4195,1,4,9,15.33,792,1080
4197,4,2,4,25.37,486,840
4200,4,5,4,11.99,823,1080
4201,10,8,5,30.36,420,840
4203,8,10,5,31.9,996,1260
4204,2,4,6,15.61,717,1080
4206,5,1,5,4.93,457,840
4207,3,10,8,14.26,442,840
4211,8,4,3,32.51,1029,1260
4212,10,8,6,6.96,386,840
4214,5,4,6,13.51,376,840
4215,1,5,5,19.41,743,1080
4216,6,3,5,21.96,934,1260
4217,10,8,1,33.35,406,840
4222,8,3,1,22.06,952,1260
4223,1,10,1,11.03,878,1260
4227,4,9,3,23.67,422,840
4228,4,10,4,17.54,747,1080
4232,5,7,10,19,398,840
4233,10,3,2,34.62,552,840
4234,10,9,2,21.57,771,1080
4238,5,10,10,7.5,1014,1260
4240,2,10,4,32.97,456,840
4241,1,4,4,35.9,380,840
4242,3,6,7,8.35,402,840
4245,10,4,3,22.63,764,1080
4248,1,7,4,33.9,796,1080
4254,1,10,2,32.17,779,1080
4256,6,3,10,30.2,593,840
4257,8,10,5,10.78,885,1260
4261,7,3,7,9.08,506,840
4262,2,10,3,4.14,641,1080
4264,10,8,10,26.21,760,1080
4265,7,5,2,26.88,821,1080
4266,5,4,2,31.52,633,1080
4268,8,3,5,9.6,681,1080
4269,3,2,8,22.04,828,1080
4270,9,8,9,29.69,761,1080
4274,10,9,10,20.32,545,840
4276,6,4,5,20.17,1058,1260
4277,8,9,8,30.57,789,1080
4278,5,7,5,9.3,590,840
4279,3,10,1,28.41,866,1260
4282,1,4,3,15.95,504,840
4283,5,2,10,33.79,411,840
4284,3,6,1,17.3,718,1080
4285,10,8,2,34.84,759,1080
4288,4,2,3,32.62,863,1260
4292,7,5,9,24.37,658,1080
4293,5,2,2,8.34,573,840
4294,1,10,9,8.12,467,840
4296,9,8,2,17.43,916,1260
4297,4,6,9,4.03,695,1080
4299,1,2,3,9.42,602,1080
4300,2,5,9,31.03,749,1080
4302,3,1,10,18.71,738,1080
4304,5,1,10,6.58,985,1260
4310,7,4,8,28.48,995,1260
4313,2,1,5,30.67,934,1260
4314,1,6,2,26.23,830,1080
4315,6,3,3,18.32,778,1080
4316,7,2,8,21.15,981,1260
4318,7,4,7,21.53,559,840
4321,2,6,3,36.68,550,840
4322,4,1,5,21.4,876,1260
4324,5,3,6,17.18,668,1080
4326,5,9,4,28.22,731,1080
4327,2,10,10,27.1,418,840
4328,5,7,1,15.22,593,840
4329,3,4,2,30.32,592,840
4330,9,7,6,8.66,625,1080
4331,5,6,6,23.32,442,840
4332,2,8,4,33.06,547,840
4334,2,4,7,30.84,1064,1260
4339,3,4,10,25.33,467,840
4342,9,7,7,6.02,544,840
4346,10,6,5,25.92,634,1080
4348,10,6,9,30.93,596,840
4350,1,4,8,23.31,946,1260
4355,5,2,1,31.92,956,1260
4357,5,2,7,4.49,1001,1260
4359,6,5,4,5.56,676,1080
4363,6,9,9,6.37,1080,1260
4368,3,2,6,11.58,980,1260
4370,7,3,2,32.64,897,1260
4371,7,2,4,35.7,980,1260
4372,10,4,10,13.96,1001,1260
4374,5,10,3,4.08,686,1080
4375,2,10,10,34.67,673,1080
4376,1,10,7,18.84,455,840
4377,7,10,1,15.68,525,840
4378,7,3,8,37.74,812,1080
4379,4,1,4,21.11,769,1080
4380,10,8,8,13.73,374,840
4382,9,7,2,8.94,533,840
4383,2,1,6,10.07,987,1260
4384,10,3,5,27.62,594,840
4388,7,3,8,13.21,820,1080
4389,3,10,2,24.92,516,840
4391,8,4,8,8.67,420,840
4392,4,1,3,35.73,776,1080
4393,8,6,5,35.31,960,1260
4394,10,4,1,12.93,951,1260
4395,8,5,1,14.82,427,840
4396,2,6,9,8.39,781,1080
4397,1,6,3,30.84,362,840
4398,9,5,5,24.82,737,1080
4400,4,3,6,26.83,768,1080
4402,1,3,3,34.95,736,1080
4403,10,4,8,23.72,463,840
4404,6,10,9,32.35,503,840
4406,9,10,5,21.71,915,1260
4407,3,10,10,13.97,446,840
4408,1,6,10,4.56,758,1080
4409,8,7,2,9.43,1043,1260
4413,6,1,4,35.36,580,840
4414,6,4,2,33.49,964,1260
4416,7,4,1,5.11,598,840
4417,9,10,8,34.25,479,840
4419,10,2,2,21.06,1055,1260
4420,1,2,2,16.39,514,840
4421,5,2,6,10.23,537,840
4423,4,6,7,22.83,498,840
4424,7,9,10,24.93,1020,1260
4425,10,9,4,22.27,944,1260
4427,2,10,6,27.64,1027,1260
4428,10,8,1,12.17,946,1260
4429,2,7,7,22.39,780,1080
4431,2,9,7,25.41,823,1080
4432,6,4,5,6.5,919,1260
4433,4,9,9,15.64,991,1260
4434,10,3,4,18.16,620,1080
4435,4,9,3,23.99,716,1080
4437,2,10,7,6.35,531,840
4438,3,6,4,30.54,1000,1260
4439,10,3,9,18.06,900,1260
4441,9,7,3,18.37,1057,1260
4442,3,2,8,36.57,936,1260
4444,4,9,1,18.83,578,840
4445,10,6,4,14.71,479,840
4446,9,7,2,37.16,741,1080
4447,2,10,7,37.37,816,1080
4448,2,9,4,20.67,814,1080
4449,6,4,2,33.62,776,1080
4450,5,1,5,19.18,956,1260
4451,10,9,9,28.95,585,840
4452,1,5,9,15.28,1051,1260
4453,5,3,2,24.33,603,1080
4454,4,5,9,34.44,379,840
4456,10,3,9,36.17,392,840
4457,4,1,4,14.63,1047,1260
4458,7,1,1,12.79,495,840
4460,6,5,7,10.82,415,840
4463,8,10,1,9.43,368,840
4464,10,9,10,21.63,813,1080
4466,10,7,5,36.01,1053,1260
4470,1,8,1,15.8,446,840
4471,7,3,1,37.06,363,840
4472,6,10,5,12.4,625,1080
4477,9,7,3,35.5,613,1080
4479,4,6,10,25.58,697,1080
4480,2,4,10,35.05,897,1260
4482,9,4,10,36.15,816,1080
